timestamp,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles,neff,update_time_ms
4.72,-0.3627458506713137,-0.11646237918287711,0.5004263777827042,-0.309445,-0.550011,-7.8e-05,0.4368127599953041,1000,815.9125177976754,1350.6338596343994
4.82,-0.3516276291958891,-0.11122610568405757,0.5011720505166954,-0.294445,-0.550013,-7.8e-05,0.44249722225702676,1000,819.6104459026952,1364.3569946289062
4.92,-0.3396703887063408,-0.10362527462605992,0.4993658307726117,-0.279445,-0.550014,-7.8e-05,0.45043311555191046,1000,816.4905435692614,1356.8313121795654
5.02,-0.33014172543775805,-0.0982957024024983,0.5026742330613208,-0.264445,-0.550015,-7.8e-05,0.4564716678559848,1000,818.3761975204894,1348.3524322509766
5.12,-0.317773892765882,-0.09241966200967405,0.5020000526588188,-0.249445,-0.550016,-7.8e-05,0.4626696944135935,1000,821.4009734298982,1362.6737594604492
5.22,-0.3085273997009625,-0.08790044519762741,0.5046417451740285,-0.234445,-0.550017,-7.8e-05,0.4680169998705895,1000,821.7949940357581,1390.2430534362793
5.32,-0.29622800498100504,-0.08019153053449748,0.504686229003486,-0.219445,-0.550018,-7.8e-05,0.4760593883795716,1000,819.4042050886163,1349.6944904327393
5.42,-0.28624716180840587,-0.07411668162851417,0.503709195896813,-0.204445,-0.55002,-7.8e-05,0.4828825551969344,1000,817.8462155296478,1366.508960723877
5.52,-0.2734490132055264,-0.06745929531992412,0.5036811676818393,-0.189445,-0.550021,-7.8e-05,0.48981881656218046,1000,818.7405487829361,1386.1408233642578
5.62,-0.26152662804713833,-0.059490989077742994,0.5028976861190477,-0.174445,-0.550022,-7.8e-05,0.4982006449411237,1000,815.0922887299889,1388.6299133300781
5.72,-0.25075008681679456,-0.05358279297254096,0.5045298541909892,-0.159445,-0.550023,-7.8e-05,0.5047667758798006,1000,816.4579008697675,1402.2531509399414
5.82,-0.238915410495386,-0.048409672976058596,0.503906717795353,-0.144445,-0.550024,-7.8e-05,0.510432749277364,1000,820.1081191766691,1388.7016773223877
5.92,-0.22720994523181767,-0.04151928819744776,0.5034359556649933,-0.129445,-0.550025,-7.8e-05,0.5178185429781369,1000,818.9874858374534,1410.3868007659912
6.02,-0.216545332988167,-0.03580549961342775,0.5056908332348931,-0.114445,-0.550027,-7.8e-05,0.524259696578053,1000,819.8243644524204,1375.1888275146484
6.12,-0.20389540211369125,-0.029110576535232795,0.5041614094413301,-0.099445,-0.550028,-7.8e-05,0.5312860327270833,1000,820.2255114855197,1367.492914199829
6.22,-0.19347674222633177,-0.02304453589420965,0.5047050806851344,-0.084445,-0.550029,-7.8e-05,0.5381454693870202,1000,819.681306312604,1386.6081237792969
6.32,-0.18028745130949245,-0.016266889630757824,0.504514686608525,-0.069445,-0.55003,-7.8e-05,0.5451505360937885,1000,819.6149074271362,1391.165018081665
6.42,-0.17102263813484914,-0.01087832527057885,0.5055241277445994,-0.054445,-0.550031,-7.8e-05,0.5516121394430954,1000,821.103271214149,1393.0940628051758
6.52,-0.15760594701943623,-0.0034572242910770393,0.5028411190066637,-0.039445,-0.550032,-7.8e-05,0.5592012114094437,1000,820.3778246930319,1420.2301502227783
6.62,-0.1476319963851194,0.0017369188125262928,0.5047004481441065,-0.024445,-0.550034,-7.8e-05,0.5653549176628845,1000,822.4912598328136,1378.892183303833
6.72,-0.13536951123320584,0.009028731593635451,0.5043846528810945,-0.009445,-0.550035,-7.8e-05,0.5730700118770152,1000,819.1184930357977,1358.2415580749512
6.82,-0.15794233872551744,-0.0004967003438706495,0.5919048967576395,-0.0023,-0.550032,0.047227,0.5711511036250395,1000,808.2486202475608,1357.1088314056396
6.92,-0.2386477393594741,0.07187582932092766,0.6683157898296369,-0.002316,-0.550027,0.137231,0.6652937848394868,1000,674.333121837564,1368.1747913360596
7.02,-0.24231924720091333,0.0846002642380132,0.7303462515586558,-0.002338,-0.550023,0.209435,0.6784818984469793,1000,428.78292624868413,1382.843255996704
7.12,-0.26084327822602493,0.10961386513257135,0.7543489575696933,-0.002325,-0.550021,0.209411,0.7084841956426509,1000,904.3388279466191,1344.0003395080566
7.22,-0.2523487161090307,0.117727588296486,0.754722054753852,0.01184,-0.546902,0.209452,0.7152119737242201,1000,904.3468697871743,1345.634937286377
7.32,-0.24383653596345928,0.1260378255624812,0.754398953418027,0.026514,-0.543783,0.20945,0.7223221931056345,1000,903.1193530053108,1344.1638946533203
7.42,-0.23538167197064075,0.13389338650629398,0.7543740745326212,0.041187,-0.540665,0.209449,0.7290536654606289,1000,904.3787382747886,1347.8782176971436
7.52,-0.24456927883804785,0.12646375031674612,0.8188936223968287,0.047888,-0.539285,0.260167,0.7271538066280508,1000,896.2040471484595,1356.2219142913818
7.62,-0.2710427470454379,0.06615688915557688,0.9023072092535691,0.047863,-0.539282,0.350255,0.6842931564764825,1000,590.3878806659673,1386.0268592834473
7.72,-0.284140074693181,0.04138655904458651,1.0088521086413473,0.047844,-0.539277,0.440339,0.668867396912283,1000,912.8989669416411,1396.845817565918
7.82,-0.3155213059372785,-0.029661210025457598,1.0961747966110904,0.047829,-0.539272,0.530376,0.625880661215212,1000,587.6867014364395,1418.6077117919922
7.92,-0.325680431126658,-0.06053847344599405,1.2057329155538006,0.047817,-0.539267,0.620376,0.6071913480895312,1000,910.0798910653313,1438.7035369873047
8.02,-0.3221478015797997,-0.0694956069116515,1.2693070570155407,0.047813,-0.539261,0.692353,0.5979552819810345,1000,754.8902565452578,1417.8297519683838
8.12,-0.31849988138963714,-0.058724181312815496,1.2688669539699862,0.059368,-0.529679,0.69234,0.6038067381460492,1000,754.456575006283,1433.342695236206
8.22,-0.31478288496501106,-0.04859004889116806,1.2686533404911355,0.07092,-0.520102,0.692328,0.6091717619102104,1000,755.0861104783667,1387.16459274292
8.32,-0.3091182616126159,-0.054866900122015366,1.307327502293324,0.078136,-0.514116,0.728137,0.6007292225919024,1000,738.337157017411,1389.0554904937744
8.42,-0.29552650249504575,-0.08124715019026459,1.3961890596159063,0.078121,-0.514121,0.818104,0.5718323407869536,1000,690.4903768653974,1395.5869674682617
8.52,-0.28942772593290306,-0.07818723863021437,1.4123771640296756,0.086017,-0.505345,0.838407,0.5687024664350239,1000,676.0193352916085,1413.5515689849854
8.62,-0.27856370091982874,-0.08870692041115744,1.4668681402186956,0.090278,-0.500601,0.892354,0.5529022817259593,1000,644.8349599904483,1414.2096042633057
8.72,-0.26364161808737624,-0.1031554489753554,1.5436069445117642,0.091975,-0.498513,0.964436,0.5317619506998477,1000,603.1549020507102,1365.4260635375977
8.82,-0.2623879922294369,-0.09183657477022084,1.5415065764115852,0.100531,-0.486178,0.964412,0.5359247657769545,1000,603.0742205655592,1390.866994857788
8.92,-0.24053706150896922,-0.11133815477755146,1.6349294495753852,0.100572,-0.48586,1.053292,0.5065787247727223,1000,494.9562380630371,1406.099796295166
9.02,-0.18616630953025323,-0.22935652432036613,1.7027339969400037,0.100561,-0.485863,1.143257,0.38471823728027793,1000,571.5930771027283,1439.685583114624
9.12,-0.15298614677927339,-0.2510310367686099,1.769094231213859,0.10055,-0.485862,1.233207,0.34558090082622295,1000,887.91907506802,1416.6598320007324
9.22,-0.11659414913966615,-0.2589663482834396,1.8556865024437392,0.10054,-0.485861,1.32314,0.3140516226676532,1000,779.7218856168118,1429.814338684082
9.32,-0.10341917116783104,-0.26152264078680043,1.9175484572542896,0.101571,-0.480581,1.384191,0.30001255809815003,1000,742.5225819760235,1452.2111415863037
9.42,-0.10637663612929317,-0.25208078664729705,1.9181702770109186,0.104355,-0.465829,1.384154,0.3001601592103813,1000,740.7879480392772,1358.5197925567627
9.52,-0.10985683143555548,-0.2428176123525257,1.9165723647287216,0.10714,-0.451085,1.384148,0.300770559747084,1000,740.7732144204756,1377.8362274169922
9.62,-0.11222047935937263,-0.23330681766510897,1.9173865080472552,0.109924,-0.436344,1.384145,0.30095226717926304,1000,738.4208288302717,1416.6817665100098
9.72,-0.09714284154778577,-0.23160589064138454,2.000155314421206,0.110524,-0.432575,1.453244,0.28898806202822336,1000,706.3178959888696,1403.5627841949463
9.82,-0.07461428654069374,-0.20040971533276192,2.0955506089231255,0.110517,-0.432582,1.543191,0.29694707108139234,1000,579.6650045292388,1446.1641311645508
9.92,-0.026280261961226268,-0.21198078435973772,2.1493456185640256,0.110408,-0.430416,1.624495,0.2576773649154864,1000,882.2938323468113,1399.3146419525146
10.02,-0.0312651295926371,-0.20347418878873022,2.149018483082008,0.109596,-0.415424,1.624469,0.2544888608615446,1000,881.6580965935005,1397.615671157837
10.12,-0.036333383638999316,-0.19559748039682132,2.1505404820929437,0.10879,-0.400441,1.624455,0.2510411599763075,1000,879.9124768669623,1444.5507526397705
10.22,-0.041772096667224395,-0.18753524615862616,2.149057515302152,0.107986,-0.385461,1.624451,0.2481976864337495,1000,879.5220314869679,1413.75732421875
10.32,-0.04668549095360101,-0.17964356743436438,2.14924176968162,0.107182,-0.370482,1.624451,0.2451418204151734,1000,878.4802601098461,1384.3789100646973
10.42,-0.0516439682186215,-0.1713693717034228,2.1494252029628163,0.106377,-0.355504,1.624451,0.24264415866587274,1000,876.9759369295414,1420.1369285583496
10.52,-0.0566546536971122,-0.16314232485300129,2.1484993404579584,0.105573,-0.340525,1.624451,0.2403797517811678,1000,875.5474264106762,1419.6743965148926
10.62,-0.06133020056944001,-0.15528567250092623,2.1475115059424232,0.104769,-0.325547,1.624451,0.23786101839425874,1000,872.6278925367634,1404.5124053955078
10.72,-0.06636826922702183,-0.1469833024931354,2.1496089399293825,0.103964,-0.310568,1.624451,0.23616315376967476,1000,872.2149040593046,1439.8677349090576
10.82,-0.07168867857796483,-0.13922499736982,2.148576165624472,0.10316,-0.29559,1.624451,0.2345678461511651,1000,870.6714089546057,1441.1284923553467
10.92,-0.07666126693919169,-0.13104687115876917,2.1473193291023907,0.102355,-0.280611,1.624451,0.23327291412609444,1000,869.283784391676,1439.2681121826172
11.02,-0.08154518724379357,-0.12291943864908947,2.1480791067609157,0.101551,-0.265633,1.624451,0.23214515798670973,1000,867.1856263460667,1386.6617679595947
11.12,-0.08667787688671882,-0.11466473608147508,2.147315140915247,0.100746,-0.250655,1.624451,0.2315622195175154,1000,866.8497548870165,1427.0808696746826
11.22,-0.09155291243669385,-0.10709563346627139,2.1479843692314238,0.099942,-0.235676,1.624451,0.23065821500021422,1000,865.2131674409787,1431.0519695281982
11.32,-0.0968155914665772,-0.09897720407329066,2.1492150509349934,0.099138,-0.220698,1.624451,0.23068108325062517,1000,865.0024347928288,1433.8204860687256
11.42,-0.10171256898991478,-0.09097851219395849,2.1473826932504023,0.098333,-0.205719,1.624451,0.23061571762234054,1000,863.3156918013028,1432.396650314331
11.52,-0.10711773186326484,-0.08370702145389879,2.1254880965951655,0.097726,-0.192877,1.614062,0.2321185875784732,1000,866.4092141241932,1411.8518829345703
11.62,-0.11726051644832557,-0.08087740903137364,2.065228492965616,0.097838,-0.187589,1.548129,0.2401140050586929,1000,888.8490797368529,1419.8813438415527
11.72,-0.12161446471607773,-0.07250668352810233,2.0635293886477664,0.098185,-0.172585,1.548138,0.24151081573570074,1000,887.0991024314997,1479.5832633972168
11.82,-0.12586335567828957,-0.0642962265883052,2.0644714167809566,0.098526,-0.157587,1.548141,0.2430097762343526,1000,885.7570536554433,1449.8929977416992
11.92,-0.1302106301319367,-0.055437062123636506,2.064204251172545,0.098866,-0.14259,1.548142,0.24509536318152858,1000,885.4426063933328,1413.6731624603271
12.02,-0.13441344940694877,-0.04715679312303838,2.0626305216321943,0.099206,-0.127593,1.548143,0.2470789965131785,1000,883.3941811056898,1397.0167636871338
12.12,-0.13861748624254985,-0.03915423962601908,2.063144645421797,0.099545,-0.112597,1.548142,0.24922922963525512,1000,881.0679922037117,1401.557207107544
12.22,-0.1431389971197436,-0.0305323928989566,2.0635359008366327,0.099885,-0.097601,1.548142,0.2521088281566738,1000,880.7211062734751,1451.7929553985596
12.32,-0.14757912616864918,-0.02191373573497409,2.062265672736524,0.100225,-0.082605,1.548142,0.255128035512162,1000,879.695301510768,1445.0829029083252
12.42,-0.15179987425005104,-0.01385233777397639,2.0625844875855215,0.100565,-0.067609,1.548142,0.25802675924974694,1000,877.632508713735,1425.5657196044922
12.52,-0.15617993279347106,-0.005046419330189435,2.0619777584485774,0.100905,-0.052612,1.548142,0.2614481729404124,1000,877.4135421882515,1433.6521625518799
12.62,-0.16069563892487412,0.0032042375005630922,2.0609948874277286,0.101244,-0.037616,1.548142,0.2651012376992907,1000,875.5532432353824,1415.2805805206299
12.72,-0.16474326278616844,0.011468700893616292,2.0609348545798385,0.101584,-0.02262,1.548142,0.26850000080407305,1000,874.4113783128131,1433.793544769287
12.82,-0.16921775625371407,0.019715902420369576,2.0620860184744134,0.101924,-0.007624,1.548142,0.27251664581948715,1000,873.2707851978528,1431.5106868743896
12.92,-0.1732871931428639,0.028041836887129995,2.059572424458189,0.102264,0.007372,1.548142,0.2763253556939653,1000,871.4832373818874,1457.1192264556885
13.02,-0.17762908245367742,0.03636044032818539,2.059423650369866,0.102603,0.022368,1.548142,0.2805811975572534,1000,870.4511460854299,1515.5212879180908
13.12,-0.18195278268873075,0.04483329663890785,2.060406366181,0.102943,0.037364,1.548142,0.28499367955466043,1000,868.8170658471051,1459.8517417907715
13.22,-0.18599982488105743,0.05302211049341262,2.0581295205159553,0.103283,0.052361,1.548142,0.28928358031220686,1000,866.2958180956267,1489.7966384887695
13.32,-0.1904304304247164,0.06158340524340636,2.0585119418316538,0.103623,0.067357,1.548142,0.29411010581235886,1000,866.6520617880846,1437.4053478240967
13.42,-0.19483574526192304,0.06950724730860965,2.05925192023713,0.103963,0.082353,1.548142,0.2990747457280671,1000,864.9459747568053,1443.4196949005127
13.52,-0.19937833964121393,0.07746138703430185,2.058880975019972,0.104302,0.097349,1.548142,0.30433084929739945,1000,863.398535934778,1451.561689376831
13.62,-0.20368620575345686,0.08636410026440966,2.057142540955071,0.104642,0.112345,1.548142,0.3094208939522618,1000,862.7881331931575,1462.1007442474365
13.72,-0.20714064402796661,0.09483719501154358,2.0576316388666633,0.104982,0.127341,1.548142,0.3138105196671016,1000,859.1332566747599,1457.3783874511719
13.82,-0.21189097063861556,0.1034149159453063,2.056579100974346,0.105322,0.142338,1.548142,0.3195920449787571,1000,859.3942914396588,1400.7654190063477
13.92,-0.21624095765317958,0.11186139931207079,2.0549515774137896,0.105662,0.157334,1.548142,0.32509886428467966,1000,858.2868298793134,1474.3046760559082
14.02,-0.22011564824228397,0.12020571080761781,2.0555793415834285,0.106001,0.17233,1.548142,0.33025597615273017,1000,855.5555245866885,1504.6448707580566
14.12,-0.22441095562846083,0.12910298568026043,2.054934131491438,0.106341,0.187326,1.548142,0.33583742428223795,1000,854.939166651504,1459.2020511627197
14.22,-0.2282625088590404,0.13686858980229016,2.0537652004600786,0.106681,0.202322,1.548142,0.3412789226326697,1000,852.2956640259355,1424.1657257080078
14.32,-0.23291680125858943,0.14569611152020637,2.0540138538489114,0.107021,0.217318,1.548142,0.3474009263573375,1000,851.6711089384271,1469.942331314087
14.42,-0.23661646517582297,0.1540368092408,2.0534268876320043,0.10736,0.232314,1.548142,0.3527706438863732,1000,849.0906151231396,1481.6536903381348
14.52,-0.2408258043497023,0.16259249098269146,2.051403887439313,0.1077,0.247311,1.548142,0.358674590775152,1000,847.3524132330604,1453.7029266357422
14.62,-0.2454243503171169,0.17079087003588322,2.053050234219747,0.10804,0.262307,1.548142,0.36511949960076173,1000,847.3844087617214,1456.2351703643799
14.72,-0.2488117659116349,0.17956845342345454,2.051760604614034,0.10838,0.277303,1.548142,0.37032148091839767,1000,843.9100215272867,1494.9357509613037
14.82,-0.25377647806030074,0.18807280098294735,2.05094836396242,0.10872,0.292299,1.548142,0.37718271058952896,1000,845.3573981867313,1501.8019676208496
14.92,-0.25847178434863083,0.19589984583538173,2.051609779834269,0.109059,0.307295,1.548142,0.38404134909574367,1000,844.5024758535428,1432.8114986419678
15.02,-0.2597135199201395,0.17334602357128567,2.1470641831033888,0.109037,0.308391,1.631931,0.39270102062511275,1000,684.459725707896,1500.0615119934082
15.12,-0.22360826054985938,0.17148557396850161,2.188714394329896,0.109032,0.308372,1.722008,0.3597046518608777,1000,549.6317162206924,1554.9635887145996
15.22,-0.20098817244711703,0.165627071555925,2.147284453204845,0.106754,0.322518,1.729736,0.3454272834194123,1000,907.4930857532306,1491.0194873809814
15.32,-0.20582502517957274,0.17437671632612972,2.145900936042727,0.104379,0.337335,1.729722,0.35040253916822944,1000,907.2457841200549,1534.8803997039795
15.42,-0.21122437150063444,0.18277427956751854,2.14639663035167,0.102005,0.352147,1.729719,0.3560895359279489,1000,907.3533217171852,1499.8164176940918
15.52,-0.21643524793312346,0.19103432844422172,2.145460322241869,0.099632,0.366959,1.729718,0.36172917393821996,1000,906.7677332738364,1442.537546157837
15.62,-0.223259559281761,0.18795993258029192,2.202565172056843,0.098569,0.373785,1.779808,0.37162424201189165,1000,890.0860479822459,1465.4521942138672
15.72,-0.24200553563612168,0.16145296050672972,2.305520475296521,0.098565,0.373763,1.869868,0.40132760011380825,1000,745.8009347318364,1491.8768405914307
15.82,-0.2539371368262082,0.14328008236060427,2.4008433160068505,0.09856,0.373743,1.959966,0.42115007761786943,1000,700.113924952201,1463.2067680358887
15.92,-0.1875885145271508,0.10334059232072265,2.4052879539505905,0.098555,0.373727,2.050016,0.3936837821953733,1000,446.9101587040307,1484.4400882720947
16.02,-0.18036443968872837,0.08454188974404225,2.4205468809648725,0.092938,0.384003,2.071392,0.4054271575703111,1000,908.5344132421367,1447.1962451934814
16.12,-0.18730439494397433,0.09077473405150077,2.41935891630207,0.085737,0.39717,2.071371,0.4104018303426569,1000,908.7664223694619,1422.0771789550781
16.22,-0.19476666771710588,0.09709298473532521,2.4207963604387204,0.078537,0.410332,2.071365,0.4157085222503929,1000,908.9111093313091,1452.7432918548584
16.32,-0.20139529212253937,0.1028029239255681,2.421642056782962,0.071339,0.423493,2.071364,0.420982326223094,1000,908.3767689991569,1456.212043762207
16.42,-0.20651634347629233,0.10524877948766764,2.438563634506451,0.065374,0.434395,2.08783,0.42692106220378623,1000,904.1521818279512,1446.1233615875244
16.52,-0.2196422764935363,0.05946103030611692,2.5186316154282737,0.06535,0.434425,2.178429,0.47097619497121457,1000,730.5998765834497,1455.686092376709
16.62,-0.19650476803605396,0.008199160543465379,2.5288441719720587,0.065348,0.43441,2.268442,0.5002225022911179,1011,440.38566899021333,1484.4112396240234
16.72,-0.19748594131125768,0.008716710164227724,2.4803403968092,0.055815,0.445735,2.27081,0.5051201367201196,1011,922.5353520833044,1461.2514972686768
16.82,-0.20469227278364635,0.014282236107916232,2.480856057584329,0.046149,0.457213,2.270799,0.5090275098005456,1011,923.630823439876,1458.1503868103027
16.92,-0.21185770845885574,0.019468866087863555,2.4798800920916197,0.036485,0.468687,2.270796,0.5132942944161588,1011,922.231289867618,1474.2281436920166
17.02,-0.2157282870989223,0.01685563516325196,2.5184974159587004,0.030446,0.475853,2.306599,0.5208458126506744,1011,910.4219591860231,1470.7579612731934
17.12,-0.20731940308472332,0.0031982158296292394,2.6037597870744214,0.030451,0.475838,2.396566,0.5290776220590759,1011,872.0933589076618,1434.2145919799805
17.22,-0.18986997615387577,-0.016080469009209963,2.6171597657168224,0.030449,0.475825,2.48655,0.5389911332245299,1000,556.6520158470152,1501.1396408081055
17.32,-0.19276890791048135,-0.03281447740913593,2.6149272139542665,0.023469,0.481043,2.522643,0.5575018743527078,1000,908.8236603968945,1469.9680805206299
17.42,-0.20026827229785363,-0.029210813221138224,2.6171690906965184,0.011246,0.489754,2.522622,0.5604130304938862,1000,906.4304073145611,1479.0663719177246
17.52,-0.19602397927505244,-0.03873291042091073,2.6861628789242147,0.008487,0.491544,2.593528,0.5683470263576537,1000,861.8983174486436,1418.0684089660645
17.62,-0.1783347686611777,-0.06261932750359181,2.781029247691047,0.008491,0.491532,2.683493,0.584797025992637,1000,553.6058563301848,1455.1000595092773
17.72,-0.10922751484510783,-0.09170433313661934,2.7934224469881697,0.008491,0.491521,2.773449,0.5949869225030567,1000,615.25436545775,1433.1660270690918
17.82,-0.10062837595574886,-0.0941617154791043,2.8321635413000363,0.000566,0.494415,2.810814,0.5972125682947772,1000,607.2907634798061,1481.2579154968262
17.92,-0.10817027945470507,-0.09179042920017688,2.831831542925257,-0.013629,0.499292,2.81079,0.598595432349859,1000,606.8056943445423,1419.260025024414
18.02,-0.11517016538325142,-0.08956720922331095,2.834033732745116,-0.027819,0.504167,2.810786,0.6001254346349958,1000,605.7789254020046,1413.2275581359863
18.12,-0.12280693542242956,-0.08693262667371494,2.8330182008710048,-0.042006,0.50904,2.810785,0.6014251099758863,1000,605.9542410896904,1423.2590198516846
18.22,-0.09124410658055744,-0.08562986200653097,2.9342175270660102,-0.045451,0.510039,2.88197,0.5974264823176605,1000,584.500634917132,1442.0990943908691
18.32,-0.07449200432795652,-0.10474070906086339,3.009742351864472,-0.045445,0.510029,2.971923,0.6154555415618637,1000,894.8807710914867,1442.7099227905273
18.42,-0.07639098845621893,-0.10603491098602086,3.0361844315620528,-0.056653,0.511686,2.997596,0.6180361737452731,1000,884.5154210355006,1494.6801662445068
18.52,-0.08439407678512777,-0.10486488871261315,3.0355146137221634,-0.071505,0.513839,2.997583,0.6188381292458331,1000,886.3981541905231,1528.3195972442627
18.62,-0.01867261417547511,-0.12929267995555674,3.129727150849706,-0.072384,0.513842,3.083943,0.6453736356009031,1000,613.4609100290354,1478.3384799957275
18.72,0.042226301149498255,-0.1226963880976632,-2.963016930449245,-0.072378,0.513838,-3.109302,0.6467690260617244,1089,476.28786347646655,1472.510576248169
18.82,0.03741753941499151,-0.13801895207924592,-3.0047528829848233,-0.08653,0.513252,-3.099769,0.662960666668271,1089,1012.2041610345185,1614.8390769958496
18.92,0.03000288087454271,-0.13937241063208952,-3.0042814239926985,-0.101523,0.512623,-3.099784,0.6651293654809803,1089,1011.5176923816294,1536.210298538208
19.02,0.023926947662974457,-0.14044758295645635,-3.003413181135391,-0.116512,0.511996,-3.099788,0.667387239136127,1089,1012.2178813047828,1574.371337890625
19.12,0.017181668492039122,-0.1410245629686368,-3.0027391813687867,-0.131499,0.511369,-3.099789,0.6691212910871633,1089,1011.5574181864491,1596.5087413787842
19.22,0.011111754184801459,-0.14152181926715657,-3.0032173425421127,-0.146486,0.510743,-3.099789,0.6710338639574828,1089,1013.1937947665867,1582.1623802185059
19.32,0.003847980427074113,-0.14259346345073806,-3.0027052143575372,-0.161473,0.510116,-3.099789,0.6733206296019152,1089,1010.6888082259394,1593.9204692840576
19.42,0.009953768246005051,-0.14560890513654884,-2.9333452435617393,-0.168538,0.509825,-3.051727,0.6793032572674239,1089,1000.4399473961988,1705.592393875122
19.52,0.012592146502618957,-0.14676937073322852,-2.8939259653523832,-0.176748,0.508711,-3.007676,0.6822786875567812,1089,985.7275692558309,1697.5734233856201
19.62,0.006131118392198615,-0.14831655381748357,-2.8949397377867028,-0.19162,0.506704,-3.007685,0.6842203086351122,1089,986.1286091154819,1691.1935806274414
19.72,-0.00044737166204258846,-0.15020417749121437,-2.89228582396588,-0.206488,0.504701,-3.007688,0.6865519150295186,1089,985.3822071304205,1659.153699874878
19.82,-0.006797928222131702,-0.15177691083484376,-2.893937411799488,-0.221354,0.502698,-3.007689,0.6887464822770615,1089,984.4061463537238,1618.3054447174072
19.92,-0.013302310530950023,-0.15310051445677492,-2.8940811033799503,-0.23622,0.500696,-3.007689,0.6907547890489416,1089,985.2683223800525,1567.678689956665
20.02,-0.0014576469303521347,-0.15366586977630434,-2.8178404889856417,-0.240123,0.500194,-2.939993,0.6960559460702461,1089,948.7467209649781,1511.608362197876
20.12,0.014830147799339674,-0.13763846458929047,-2.815872201315028,-0.240099,0.50019,-2.849882,0.686887196443513,1027,624.1240430977615,1526.1590480804443
20.22,0.027243564796913977,-0.14032269485788235,-2.843231596329784,-0.253973,0.495918,-2.844203,0.6956184141534911,1027,954.7483889739382,1425.9653091430664
20.32,0.02145132921916969,-0.14251610951563878,-2.84382161161821,-0.26832,0.491521,-2.844214,0.6971158293141754,1027,954.3382586852539,1404.3426513671875
20.42,0.015337117090574323,-0.1437918244148473,-2.843452723070567,-0.282663,0.487126,-2.844218,0.6977545205517197,1027,955.0397216021546,1460.1850509643555
20.52,0.009243442471818573,-0.14546430845558314,-2.843370611405965,-0.297006,0.482731,-2.844218,0.6988691340872802,1027,954.8903646202828,1425.816297531128
20.62,0.003262574290227596,-0.1472910869242978,-2.8440081423415036,-0.311347,0.478336,-2.844218,0.7002773994128764,1027,954.1722150605692,1404.5140743255615
20.72,-0.0022558696159168416,-0.14891704054342866,-2.8435107587552517,-0.325689,0.47394,-2.844218,0.701826105801548,1027,954.1264743971278,1447.3767280578613
20.82,-0.008480997835488299,-0.1505164966599803,-2.8417933886900877,-0.340031,0.469545,-2.844218,0.7031370162176803,1027,955.0732139425205,1426.7444610595703
20.92,-0.014619096088693015,-0.15211684016041435,-2.8431326718328207,-0.354372,0.46515,-2.844218,0.7045923556765205,1027,955.0356863889851,1436.3250732421875
21.02,-0.02019646884466202,-0.15378563317995042,-2.842674914144957,-0.368714,0.460755,-2.844218,0.706487550740865,1027,953.902668679,1448.3675956726074
21.12,-0.026436752561844502,-0.15565348199575738,-2.8420534930771404,-0.383056,0.45636,-2.844218,0.7083345182806833,1027,954.1195614968148,1442.016839981079
21.22,-0.03206186433070363,-0.15742453924762634,-2.8415586239345694,-0.397397,0.451965,-2.844218,0.7105106416507339,1027,954.8114704308819,1461.5809917449951
21.32,-0.03751372532184444,-0.1589301438279647,-2.841222120563384,-0.411739,0.447569,-2.844218,0.7126610468322196,1027,953.9611550170439,1445.082664489746
21.42,-0.043423339108864444,-0.16095774786295755,-2.839640942756692,-0.426081,0.443174,-2.844218,0.7151238034177211,1027,953.4363661918959,1435.8868598937988
21.52,-0.005308154977857179,-0.18515936265661626,-2.702815336240055,-0.426779,0.443026,-2.756874,0.7564750644004755,1027,758.6524314486244,1447.9517936706543
21.62,-0.001178460367681927,-0.1868983092070003,-2.6574360526625638,-0.434653,0.439468,-2.716779,0.7617315339534327,1027,738.292889860683,1423.8910675048828
21.72,-0.006535012368394814,-0.1894245164813738,-2.6578886541092652,-0.448326,0.433282,-2.716791,0.7635068319411926,1027,737.2156842715026,1431.9641590118408
21.82,-0.006979446830702674,-0.19169922316483154,-2.630735696516848,-0.459697,0.428138,-2.701032,0.7675619624292783,1027,728.5696392999046,1455.7404518127441
21.92,0.059103782668974245,-0.16315984873310693,-2.539248959176335,-0.459751,0.428106,-2.610153,0.7866419702612808,1228,584.3026108863036,1469.390630722046
22.02,0.10170472914647391,-0.1617805181042955,-2.4405814525737,-0.459735,0.428104,-2.52013,0.8143576082798042,1228,839.6561404723337,2035.407543182373
22.12,0.1282010972631821,-0.18048361880951688,-2.4032585441343035,-0.459722,0.4281,-2.430129,0.8461841344405013,1213,688.3384503233757,1915.4326915740967
22.22,0.14938971348475225,-0.15934658264026952,-2.3149034595219895,-0.459711,0.428096,-2.340154,0.846222469015509,1213,906.8206409456589,1777.8778076171875
22.32,0.1780274518358152,-0.17179233195275256,-2.2344529971049685,-0.459701,0.428092,-2.250195,0.8755334316879658,1213,736.1150028898552,1792.4296855926514
22.42,0.174381990058645,-0.1756549730756578,-2.234927094196766,-0.469087,0.416669,-2.249458,0.8745856334557669,1213,734.697038832421,1714.0908241271973
22.52,0.17080856887850798,-0.17998260057448218,-2.2357147354678193,-0.478509,0.40499,-2.249471,0.8739600955862736,1213,736.5115860824577,1860.114574432373
22.62,0.16732504831207304,-0.1848010231584374,-2.234805391790629,-0.487928,0.393313,-2.249474,0.873826287710949,1213,734.956500044343,1766.028881072998
