t,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles
143,0.40548228265166736,0.08743604442890955,-0.07063230785647528,-0.338436,-0.470825,1.416262,0.9300912885250904,107
144,0.4016497380173008,0.06817641232132782,-0.12990472506476838,-0.337974,-0.46786,1.416262,0.9134431066974043,107
145,0.3792155152423048,0.05533978513460357,-0.15083777455417305,-0.337512,-0.464896,1.416262,0.885631753744199,107
146,0.40096135476263084,0.0665612862434439,-0.13601287630109538,-0.33705,-0.461932,1.416262,0.9077256817800015,107
147,0.4432075229093524,0.09786155154515724,-0.09564103573926064,-0.336588,-0.458968,1.416262,0.9581963301033098,107
148,0.3768727518360666,0.10482536826788236,-0.02883112773423513,-0.336127,-0.456003,1.416262,0.9071367618900186,107
149,0.35954213778336364,0.12380677952392007,0.04591199791399531,-0.335665,-0.453039,1.416262,0.9033626169924764,107
150,0.33779754701064424,0.11705905790971874,0.052425713349679604,-0.335203,-0.450075,1.416261,0.8800970264225249,107
151,0.2850469964976366,0.09469013521390177,0.05309205885112161,-0.334741,-0.447111,1.416261,0.8232166365675727,107
152,0.23505328495124955,0.06621429019445033,0.04934200598911329,-0.33428,-0.444146,1.416261,0.7645966355933985,107
153,0.23333646494792615,0.06855334003252042,0.0574746969989256,-0.333818,-0.441182,1.416261,0.7625577381342592,107
154,0.2741408623082539,0.0812265677068285,0.027147722309146576,-0.333356,-0.438218,1.416261,0.7992966261873671,107
155,0.33353411015873363,0.12827659668176866,0.07255146212762452,-0.332894,-0.435254,1.416261,0.8727503419685675,107
156,0.3623434590271787,0.126603458725311,0.03247591464153922,-0.332433,-0.432289,1.416261,0.8916698427323694,107
157,0.41161227018961916,0.15368114178699682,0.04230295447455611,-0.331971,-0.429325,1.416261,0.9448874224304439,107
158,0.4760868298333426,0.19541977189931645,0.06497674183622815,-0.331509,-0.426361,1.416261,1.0192263500655363,100
159,0.49012362371586227,0.2028221256960827,0.0651544209054902,-0.331047,-0.423397,1.416261,1.032701111959053,100
160,0.5288884292753241,0.21757065474082965,0.059926288389773645,-0.330585,-0.420432,1.416261,1.0703933683868896,100
161,0.5071412933165196,0.20553163538453292,0.06094178892289047,-0.330124,-0.417468,1.416261,1.0436195269741069,100
162,0.5085628048345411,0.2030790223335023,0.05746943734845861,-0.329662,-0.414504,1.416261,1.0411674278974001,100
163,0.4863809971490134,0.19095308621025242,0.05728560961730705,-0.3292,-0.41154,1.416261,1.0139873183830919,100
164,0.47561041883415844,0.18494555758980838,0.05891750208671391,-0.328738,-0.408575,1.416261,0.9996214439290145,100
