t,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles
92,0.4409056806667834,-0.17777835515463009,-0.10715999787567855,-0.35097,-0.549995,0.728301,0.8749927567308348,1500
93,0.41912917048123227,-0.16961604336947014,-0.1207307540621149,-0.350971,-0.549995,0.756537,0.8589193345259807,1500
94,0.43155438721006284,-0.15119442699230967,-0.13150569076964708,-0.350973,-0.549994,0.784771,0.8782882278414779,1500
95,0.4254209704554316,-0.13261993724901133,-0.12376985516454518,-0.350974,-0.549994,0.813005,0.8814705090958839,1500
96,0.4348032541654198,-0.14813112196567663,-0.15043517108396784,-0.350975,-0.549994,0.841239,0.882576476834322,1500
97,0.4385480189826513,-0.16541355320876971,-0.1799647077047823,-0.350976,-0.549993,0.869472,0.8782081344674317,1500
98,0.4313684063494077,-0.14792086486252484,-0.21012224053698056,-0.350977,-0.549993,0.897704,0.8796171534764587,1500
99,0.4475274331873086,-0.18158539124347517,-0.26001005270801525,-0.350977,-0.549992,0.925936,0.8793934041117594,1500
100,0.44204815104990736,-0.16842252436073452,-0.3179586174023563,-0.350978,-0.549992,0.954168,0.8800487151224383,1500
101,0.454787548573702,-0.16844681967902683,-0.33367846269366985,-0.350979,-0.549992,0.9824,0.8915360090464882,1500
102,0.4447146476488926,-0.19832911636097483,-0.357270715756974,-0.35098,-0.549991,1.010632,0.8699402581221556,1500
103,0.427438569883491,-0.1716097707111929,-0.3604619601814921,-0.350981,-0.549991,1.038864,0.8655110521857639,1500
104,0.41934602896286544,-0.1545283462984184,-0.3622562625985056,-0.350982,-0.549991,1.067095,0.8659076063175045,1500
105,0.41199250933755965,-0.1770393752828446,-0.4201193844682922,-0.350983,-0.549991,1.095327,0.8492493993098108,1500
106,0.40325253412892925,-0.1894708227499258,-0.48375066111887716,-0.350984,-0.549991,1.123558,0.8359710208011066,1500
107,0.3892662526562357,-0.26004663630701513,-0.6296626904252604,-0.350985,-0.54999,1.15179,0.7950088497675536,1500
108,0.37639554005303255,-0.2365935628206338,-0.5930072309693439,-0.350986,-0.54999,1.180021,0.7920235044786498,1500
109,0.38347178832728845,-0.18976051009643782,-0.5838401122563897,-0.350987,-0.54999,1.208252,0.8180433956382566,1500
110,0.39037754297012156,-0.18137120265118617,-0.601829087487308,-0.350988,-0.54999,1.236484,0.8279508959245524,1500
111,0.3868463673527069,-0.18328981587371015,-0.6738199908707919,-0.350989,-0.54999,1.264715,0.8239357100859016,1500
112,0.37974521693119784,-0.1873310151817473,-0.703995864951819,-0.350989,-0.54999,1.292946,0.8157781776092423,1500
113,0.3853200865688549,-0.1802984074867549,-0.6855079149321532,-0.35099,-0.54999,1.321177,0.8239080149859048,1500
114,0.3790919653373273,-0.1600244546329614,-0.6535314621201802,-0.350991,-0.54999,1.349408,0.8277042121731392,1500
115,0.36995131830464123,-0.1494343377311403,-0.6907786202047805,-0.350992,-0.54999,1.377639,0.824744873754152,1500
116,0.3607628615664928,-0.17934366373256436,-0.7599809555066949,-0.350993,-0.54999,1.40587,0.8024805998045893,1500
117,0.36977470694164644,-0.1683349352549665,-0.7803233530908229,-0.350447,-0.547946,1.416388,0.8141399557980169,1500
118,0.3737133590013883,-0.20067685176635022,-0.876567105018271,-0.349984,-0.544973,1.416375,0.8014223013580991,1500
119,0.37664281954588535,-0.18577619576431612,-0.8626841569028588,-0.349521,-0.542002,1.416358,0.808832934802255,1500
120,0.38062018386662116,-0.22015443060704268,-0.9454339230754539,-0.349058,-0.539031,1.416344,0.7963118224155108,1500
121,0.38061180694840835,-0.23996929085260357,-0.9920371225163723,-0.348595,-0.536061,1.416332,0.7870278695991137,1500
122,0.36949817325358325,-0.220484641824329,-0.9680453679565388,-0.348132,-0.533093,1.416321,0.7827624487449922,1500
123,0.3813416446265311,-0.23972529098362538,-0.9828867521427754,-0.34767,-0.530125,1.416311,0.7847228612687888,1500
124,0.37054429449217363,-0.2419276209967724,-1.0045091939220043,-0.347208,-0.527157,1.416303,0.7723497620219396,1500
125,0.38367771426823893,-0.2598533822676663,-1.0292058672626156,-0.346746,-0.524191,1.416296,0.7767838685978329,1500
126,0.37239354167562116,-0.26480944642078535,-1.0557845277736961,-0.346284,-0.521224,1.416292,0.7630503470912926,1500
127,0.3731682568406225,-0.28390154049870703,-1.0927185138206439,-0.345822,-0.518258,1.416288,0.7562208272335044,1500
128,0.3642922901188884,-0.283408875980782,-1.103139502136161,-0.345361,-0.515293,1.416284,0.7465775506594899,1500
129,0.3619528225212096,-0.2863180728698024,-1.1123234700890854,-0.344899,-0.512328,1.416281,0.7421051045256007,1500
130,0.36609799333592097,-0.32000955707955736,-1.1696609661131732,-0.344438,-0.509363,1.416278,0.7353340221774655,1500
131,0.3612459875310337,-0.31886872520501186,-1.1743714972607229,-0.343976,-0.506398,1.416275,0.7297295941664663,1500
132,0.3568781524049713,-0.3187735439540627,-1.1778901549515763,-0.343515,-0.503433,1.416273,0.7243270550262187,1500
133,0.3608366309191217,-0.33835154098000164,-1.207452225624933,-0.343053,-0.500468,1.41627,0.7223173532462308,1500
134,0.3507734727985878,-0.3253175591324431,-1.2001070490765469,-0.342591,-0.497504,1.416268,0.7144245674372488,1500
135,0.3553720411148177,-0.3500273872859783,-1.2325137234153487,-0.34213,-0.494539,1.416266,0.7123150311263579,1500
136,0.3616052890603612,-0.35944345186058496,-1.2309986371204127,-0.341668,-0.491575,1.416265,0.7155781334833373,1500
137,0.3561538209549182,-0.35445044977695017,-1.2311288849248574,-0.341206,-0.488611,1.416264,0.7101477121827733,1500
138,0.35704488410527163,-0.34744590979665246,-1.2196401561209136,-0.340745,-0.485646,1.416263,0.7113437898033987,1500
