t,x_est,y_est,th_est,used_beams,gt_x,gt_y,gt_th,err_xy,err_th_deg
14.000000,2.475385,4.117726,3.050114,360,0.105933,0.169331,1.548142,4.604794,86.057
14.020000,2.472398,4.118000,3.050114,360,0.106001,0.172330,1.548142,4.600885,86.057
14.040000,2.469410,4.118274,3.050114,360,0.106069,0.175329,1.548142,4.596977,86.057
14.060000,2.466423,4.118548,3.050114,360,0.106137,0.178328,1.548142,4.593069,86.057
14.080000,2.463435,4.118822,3.050114,360,0.106205,0.181328,1.548142,4.589160,86.057
14.100000,2.460448,4.119096,3.050114,360,0.106273,0.184327,1.548142,4.585253,86.057
14.120000,2.457460,4.119370,3.050114,360,0.106341,0.187326,1.548142,4.581346,86.057
14.140000,2.454473,4.119644,3.050114,360,0.106409,0.190325,1.548142,4.577440,86.057
14.160000,2.451485,4.119918,3.050114,360,0.106477,0.193324,1.548142,4.573533,86.057
14.180000,2.448498,4.120192,3.050114,360,0.106545,0.196324,1.548142,4.569626,86.057
14.200000,2.445511,4.120466,3.050114,360,0.106613,0.199323,1.548142,4.565721,86.057
14.220000,2.442523,4.120740,3.050114,360,0.106681,0.202322,1.548142,4.561815,86.057
14.240000,2.439536,4.121014,3.050114,360,0.106749,0.205321,1.548142,4.557911,86.057
14.260000,2.436548,4.121288,3.050114,360,0.106817,0.208321,1.548142,4.554005,86.057
14.280000,2.433561,4.121563,3.050114,360,0.106885,0.211320,1.548142,4.550101,86.057
14.300000,2.430573,4.121837,3.050114,360,0.106953,0.214319,1.548142,4.546197,86.057
14.320000,2.427586,4.122111,3.050114,360,0.107021,0.217318,1.548142,4.542293,86.057
14.340000,2.424598,4.122385,3.050114,360,0.107089,0.220318,1.548142,4.538389,86.057
14.360000,2.421611,4.122659,3.050114,360,0.107157,0.223317,1.548142,4.534486,86.057
14.380000,2.418623,4.122933,3.050114,360,0.107225,0.226316,1.548142,4.530583,86.057
14.400000,2.415636,4.123207,3.050114,360,0.107292,0.229315,1.548142,4.526681,86.057
14.420000,2.412649,4.123481,3.050114,360,0.107360,0.232314,1.548142,4.522780,86.057
14.440000,2.409661,4.123755,3.050114,360,0.107428,0.235314,1.548142,4.518877,86.057
14.460000,2.406674,4.124029,3.050114,360,0.107496,0.238313,1.548142,4.514976,86.057
14.480000,2.403686,4.124303,3.050114,360,0.107564,0.241312,1.548142,4.511075,86.057
14.500000,2.400699,4.124577,3.050114,360,0.107632,0.244311,1.548142,4.507174,86.057
14.520000,2.397711,4.124851,3.050114,360,0.107700,0.247311,1.548142,4.503273,86.057
14.540000,2.394724,4.125125,3.050114,360,0.107768,0.250310,1.548142,4.499373,86.057
14.560000,2.391736,4.125399,3.050114,360,0.107836,0.253309,1.548142,4.495474,86.057
14.580000,2.388749,4.125673,3.050114,360,0.107904,0.256308,1.548142,4.491574,86.057
14.600000,2.385761,4.125947,3.050114,360,0.107972,0.259308,1.548142,4.487675,86.057
14.620000,2.382774,4.126221,3.050114,360,0.108040,0.262307,1.548142,4.483776,86.057
14.640000,2.379786,4.126495,3.050114,360,0.108108,0.265306,1.548142,4.479878,86.057
14.660000,2.376799,4.126770,3.050114,360,0.108176,0.268305,1.548142,4.475980,86.057
14.680000,2.373812,4.127044,3.050114,360,0.108244,0.271304,1.548142,4.472083,86.057
14.700000,2.370824,4.127318,3.050114,360,0.108312,0.274304,1.548142,4.468185,86.057
14.720000,2.367837,4.127592,3.050114,360,0.108380,0.277303,1.548142,4.464288,86.057
14.740000,2.364849,4.127866,3.050114,360,0.108448,0.280302,1.548142,4.460392,86.057
14.760000,2.361862,4.128140,3.050114,360,0.108516,0.283301,1.548142,4.456496,86.057
14.780000,2.358874,4.128414,3.050114,360,0.108584,0.286301,1.548142,4.452599,86.057
14.800000,2.355887,4.128688,3.050114,360,0.108652,0.289300,1.548142,4.448704,86.057
14.820000,2.352899,4.128962,3.050114,360,0.108720,0.292299,1.548142,4.444809,86.057
14.840000,2.349912,4.129236,3.050114,360,0.108788,0.295298,1.548142,4.440914,86.057
14.860000,2.346924,4.129510,3.050114,360,0.108855,0.298298,1.548142,4.437019,86.057
14.880000,2.343937,4.129784,3.050114,360,0.108923,0.301297,1.548142,4.433125,86.057
14.900000,2.340950,4.130058,3.050114,360,0.108991,0.304296,1.548142,4.429232,86.057
14.920000,2.340950,4.130058,3.070114,360,0.109059,0.307295,1.548142,4.426607,87.203
14.940000,2.340950,4.130058,3.090114,360,0.109042,0.308210,1.557778,4.425826,87.796
14.960000,2.340950,4.130058,3.110114,360,0.109040,0.308383,1.577775,4.425677,87.797
14.980000,2.340950,4.130058,3.130114,360,0.109039,0.308396,1.595953,4.425667,87.901
15.000000,2.340950,4.130058,-3.133071,360,0.109038,0.308393,1.613942,4.425670,88.016
15.020000,2.340950,4.130058,-3.113071,360,0.109037,0.308391,1.631931,4.425672,88.131
15.040000,2.340950,4.130058,-3.093071,360,0.109036,0.308389,1.649921,4.425674,88.247
15.060000,2.340950,4.130058,-3.073071,360,0.109035,0.308387,1.667911,4.425677,88.362
15.080000,2.340950,4.130058,-3.053071,360,0.109034,0.308385,1.685900,4.425679,88.477
15.100000,2.340950,4.130058,-3.033071,360,0.109033,0.308379,1.703950,4.425684,88.589
15.120000,2.337967,4.129733,-3.033071,360,0.109032,0.308372,1.722008,4.423907,87.554
15.140000,2.334985,4.129408,-3.033071,360,0.108660,0.310660,1.729750,4.420335,87.110
15.160000,2.332002,4.129083,-3.033071,360,0.108183,0.313625,1.729749,4.416231,87.111
15.180000,2.329020,4.128758,-3.033071,360,0.107706,0.316589,1.729746,4.412128,87.111
15.200000,2.326038,4.128434,-3.033071,360,0.107230,0.319554,1.729740,4.408024,87.111
15.220000,2.323055,4.128109,-3.033071,360,0.106754,0.322518,1.729736,4.403920,87.111
15.240000,2.320073,4.127784,-3.033071,360,0.106279,0.325482,1.729732,4.399816,87.111
15.260000,2.317091,4.127459,-3.033071,360,0.105804,0.328446,1.729729,4.395712,87.112
15.280000,2.314108,4.127134,-3.033071,360,0.105329,0.331409,1.729726,4.391609,87.112
15.300000,2.311126,4.126809,-3.033071,360,0.104854,0.334372,1.729724,4.387507,87.112
15.320000,2.308144,4.126484,-3.033071,360,0.104379,0.337335,1.729722,4.383404,87.112
15.340000,2.305161,4.126159,-3.033071,360,0.103904,0.340297,1.729721,4.379302,87.112
15.360000,2.302179,4.125834,-3.033071,360,0.103429,0.343260,1.729720,4.375199,87.112
15.380000,2.299197,4.125509,-3.033071,360,0.102955,0.346223,1.729719,4.371096,87.112
15.400000,2.296214,4.125184,-3.033071,360,0.102480,0.349185,1.729719,4.366994,87.112
15.420000,2.293232,4.124859,-3.033071,360,0.102005,0.352147,1.729719,4.362893,87.112
15.440000,2.290250,4.124534,-3.033071,360,0.101530,0.355110,1.729718,4.358790,87.112
15.460000,2.287267,4.124209,-3.033071,360,0.101056,0.358072,1.729718,4.354688,87.112
15.480000,2.284285,4.123885,-3.033071,360,0.100581,0.361035,1.729718,4.350586,87.112
15.500000,2.281303,4.123560,-3.033071,360,0.100106,0.363997,1.729718,4.346485,87.112
15.520000,2.278320,4.123235,-3.033071,360,0.099632,0.366959,1.729718,4.342383,87.112
15.540000,2.275338,4.122910,-3.033071,360,0.099157,0.369921,1.729718,4.338282,87.112
15.560000,2.275338,4.122910,-3.013071,360,0.098682,0.372884,1.729718,4.335957,88.258
15.580000,2.275338,4.122910,-2.993071,360,0.098599,0.373615,1.741794,4.335367,88.712
15.600000,2.275338,4.122910,-2.973071,360,0.098569,0.373786,1.761792,4.335234,88.712
15.620000,2.275338,4.122910,-2.953071,360,0.098569,0.373785,1.779808,4.335235,88.826
15.640000,2.275338,4.122910,-2.933071,360,0.098568,0.373781,1.797801,4.335239,88.941
15.660000,2.275338,4.122910,-2.913071,360,0.098568,0.373777,1.815809,4.335242,89.055
15.680000,2.275338,4.122910,-2.893071,360,0.098567,0.373772,1.833825,4.335247,89.169
15.700000,2.275338,4.122910,-2.873071,360,0.098566,0.373768,1.851846,4.335251,89.282
15.720000,2.275338,4.122910,-2.853071,360,0.098565,0.373763,1.869868,4.335256,89.396
15.740000,2.275338,4.122910,-2.833071,360,0.098564,0.373758,1.887891,4.335260,89.509
15.760000,2.275338,4.122910,-2.813071,360,0.098564,0.373754,1.905912,4.335264,89.622
15.780000,2.275338,4.122910,-2.793071,360,0.098563,0.373750,1.923932,4.335268,89.736
15.800000,2.275338,4.122910,-2.773071,360,0.098561,0.373746,1.941950,4.335272,89.849
15.820000,2.275338,4.122910,-2.753071,360,0.098560,0.373743,1.959966,4.335275,89.963
15.840000,2.275338,4.122910,-2.733071,360,0.098559,0.373739,1.977980,4.335279,90.077
15.860000,2.275338,4.122910,-2.713071,360,0.098558,0.373736,1.995992,4.335283,90.191
15.880000,2.275338,4.122910,-2.693071,360,0.098557,0.373733,2.014002,4.335286,90.305
15.900000,2.275338,4.122910,-2.673071,360,0.098556,0.373730,2.032010,4.335289,90.419
15.920000,2.275338,4.122910,-2.653071,360,0.098555,0.373727,2.050016,4.335292,90.533
15.940000,2.272689,4.121502,-2.653071,360,0.098554,0.373724,2.068021,4.332747,89.501
15.960000,2.270040,4.120094,-2.653071,360,0.097264,0.376099,2.071408,4.328793,89.307
15.980000,2.267391,4.118686,-2.653071,360,0.095821,0.378734,2.071405,4.324691,89.307
16.000000,2.264741,4.117278,-2.653071,360,0.094379,0.381369,2.071400,4.320589,89.308
16.020000,2.262092,4.115870,-2.653071,360,0.092938,0.384003,2.071392,4.316487,89.308
16.040000,2.259443,4.114462,-2.653071,360,0.091498,0.386637,2.071386,4.312385,89.309
16.060000,2.256794,4.113054,-2.653071,360,0.090057,0.389271,2.071381,4.308284,89.309
16.080000,2.254145,4.111646,-2.653071,360,0.088617,0.391904,2.071377,4.304183,89.309
16.100000,2.251496,4.110238,-2.653071,360,0.087177,0.394537,2.071374,4.300083,89.309
16.120000,2.248847,4.108830,-2.653071,360,0.085737,0.397170,2.071371,4.295983,89.309
16.140000,2.246198,4.107422,-2.653071,360,0.084297,0.399803,2.071369,4.291883,89.310
16.160000,2.243549,4.106014,-2.653071,360,0.082857,0.402435,2.071368,4.287784,89.310
16.180000,2.240900,4.104606,-2.653071,360,0.081417,0.405068,2.071367,4.283684,89.310
16.200000,2.238251,4.103198,-2.653071,360,0.079977,0.407700,2.071366,4.279586,89.310
16.220000,2.235602,4.101790,-2.653071,360,0.078537,0.410332,2.071365,4.275487,89.310
16.240000,2.232952,4.100382,-2.653071,360,0.077098,0.412964,2.071365,4.271389,89.310
16.260000,2.230303,4.098974,-2.653071,360,0.075658,0.415596,2.071365,4.267291,89.310
16.280000,2.227654,4.097566,-2.653071,360,0.074218,0.418229,2.071364,4.263193,89.310
16.300000,2.225005,4.096158,-2.653071,360,0.072778,0.420861,2.071364,4.259095,89.310
16.320000,2.222356,4.094751,-2.653071,360,0.071339,0.423493,2.071364,4.254998,89.310
16.340000,2.219707,4.093343,-2.653071,360,0.069899,0.426125,2.071364,4.250901,89.310
16.360000,2.217058,4.091935,-2.653071,360,0.068459,0.428757,2.071364,4.246804,89.310
16.380000,2.214409,4.090527,-2.653071,360,0.067019,0.431389,2.071364,4.242708,89.310
16.400000,2.214409,4.090527,-2.633071,360,0.065580,0.434021,2.071364,4.241167,90.456
16.420000,2.214409,4.090527,-2.613071,360,0.065374,0.434395,2.087830,4.240949,90.658
16.440000,2.214409,4.090527,-2.593071,360,0.065348,0.434439,2.106444,4.240924,90.738
16.460000,2.214409,4.090527,-2.573071,360,0.065349,0.434436,2.124433,4.240926,90.853
16.480000,2.214409,4.090527,-2.553071,360,0.065350,0.434432,2.142428,4.240929,90.968
16.500000,2.214409,4.090527,-2.533071,360,0.065350,0.434429,2.160427,4.240932,91.082
16.520000,2.214409,4.090527,-2.513071,360,0.065350,0.434425,2.178429,4.240935,91.197
16.540000,2.214409,4.090527,-2.493071,360,0.065350,0.434422,2.196432,4.240938,91.311
16.560000,2.214409,4.090527,-2.473071,360,0.065350,0.434419,2.214435,4.240941,91.426
16.580000,2.214409,4.090527,-2.453071,360,0.065349,0.434416,2.232438,4.240944,91.540
16.600000,2.214409,4.090527,-2.433071,360,0.065349,0.434413,2.250440,4.240946,91.655
16.620000,2.212131,4.088575,-2.433071,360,0.065348,0.434410,2.268442,4.238112,90.623
16.640000,2.209853,4.086622,-2.433071,360,0.063554,0.436549,2.270830,4.234340,90.486
16.660000,2.207575,4.084670,-2.433071,360,0.061618,0.438846,2.270825,4.230504,90.487
16.680000,2.205297,4.082718,-2.433071,360,0.059683,0.441143,2.270820,4.226669,90.487
16.700000,2.203019,4.080766,-2.433071,360,0.057749,0.443439,2.270815,4.222834,90.487
16.720000,2.200741,4.078814,-2.433071,360,0.055815,0.445735,2.270810,4.219001,90.487
16.740000,2.198463,4.076862,-2.433071,360,0.053881,0.448031,2.270806,4.215168,90.488
16.760000,2.196185,4.074910,-2.433071,360,0.051948,0.450327,2.270804,4.211336,90.488
16.780000,2.193907,4.072957,-2.433071,360,0.050015,0.452622,2.270801,4.207505,90.488
16.800000,2.191629,4.071005,-2.433071,360,0.048082,0.454918,2.270800,4.203675,90.488
16.820000,2.189351,4.069053,-2.433071,360,0.046149,0.457213,2.270799,4.199846,90.488
16.840000,2.187073,4.067101,-2.433071,360,0.044216,0.459508,2.270798,4.196018,90.488
16.860000,2.184795,4.065149,-2.433071,360,0.042283,0.461803,2.270797,4.192190,90.488
16.880000,2.182517,4.063197,-2.433071,360,0.040350,0.464098,2.270797,4.188364,90.488
16.900000,2.180239,4.061245,-2.433071,360,0.038418,0.466393,2.270796,4.184538,90.488
16.920000,2.177961,4.059292,-2.433071,360,0.036485,0.468687,2.270796,4.180714,90.488
16.940000,2.175683,4.057340,-2.433071,360,0.034552,0.470982,2.270796,4.176890,90.488
16.960000,2.173405,4.055388,-2.433071,360,0.032619,0.473277,2.270795,4.173067,90.488
16.980000,2.173405,4.055388,-2.413071,360,0.030687,0.475571,2.270795,4.172090,91.634
17.000000,2.173405,4.055388,-2.393071,360,0.030461,0.475839,2.288335,4.171976,91.775
17.020000,2.173405,4.055388,-2.373071,360,0.030446,0.475853,2.306599,4.171972,91.875
17.040000,2.173405,4.055388,-2.353071,360,0.030448,0.475850,2.324587,4.171973,91.990
17.060000,2.173405,4.055388,-2.333071,360,0.030449,0.475847,2.342578,4.171975,92.105
17.080000,2.173405,4.055388,-2.313071,360,0.030450,0.475844,2.360572,4.171977,92.220
17.100000,2.173405,4.055388,-2.293071,360,0.030450,0.475841,2.378569,4.171980,92.335
17.120000,2.173405,4.055388,-2.273071,360,0.030451,0.475838,2.396566,4.171982,92.449
17.140000,2.173405,4.055388,-2.253071,360,0.030451,0.475835,2.414564,4.171984,92.564
17.160000,2.173405,4.055388,-2.233071,360,0.030450,0.475833,2.432562,4.171987,92.679
17.180000,2.173405,4.055388,-2.213071,360,0.030450,0.475830,2.450559,4.171989,92.794
17.200000,2.173405,4.055388,-2.193071,360,0.030450,0.475828,2.468555,4.171991,92.908
17.220000,2.173405,4.055388,-2.173071,360,0.030449,0.475825,2.486550,4.171994,93.023
17.240000,2.173405,4.055388,-2.153071,360,0.030449,0.475823,2.504545,4.171996,93.138
17.260000,2.171756,4.052883,-2.153071,360,0.030449,0.475820,2.522538,4.169001,92.107
17.280000,2.170106,4.050377,-2.153071,360,0.028362,0.477558,2.522659,4.165585,92.100
17.300000,2.168456,4.047871,-2.153071,360,0.025915,0.479301,2.522651,4.162352,92.101
17.320000,2.166806,4.045366,-2.153071,360,0.023469,0.481043,2.522643,4.159121,92.101
17.340000,2.165156,4.042860,-2.153071,360,0.021023,0.482786,2.522636,4.155892,92.102
17.360000,2.163507,4.040354,-2.153071,360,0.018579,0.484528,2.522630,4.152664,92.102
17.380000,2.161857,4.037849,-2.153071,360,0.016134,0.486270,2.522626,4.149438,92.102
17.400000,2.160207,4.035343,-2.153071,360,0.013690,0.488012,2.522624,4.146214,92.102
17.420000,2.158557,4.032837,-2.153071,360,0.011246,0.489754,2.522622,4.142992,92.103
17.440000,2.158557,4.032837,-2.133071,360,0.008802,0.491495,2.522620,4.142771,93.249
17.460000,2.158557,4.032837,-2.113071,360,0.008480,0.491552,2.539562,4.142890,93.424
17.480000,2.158557,4.032837,-2.093071,360,0.008483,0.491549,2.557551,4.142891,93.539
17.500000,2.158557,4.032837,-2.073071,360,0.008485,0.491547,2.575538,4.142891,93.654
17.520000,2.158557,4.032837,-2.053071,360,0.008487,0.491544,2.593528,4.142893,93.769
17.540000,2.158557,4.032837,-2.033071,360,0.008488,0.491542,2.611520,4.142894,93.885
17.560000,2.158557,4.032837,-2.013071,360,0.008489,0.491539,2.629513,4.142896,94.000
17.580000,2.158557,4.032837,-1.993071,360,0.008490,0.491537,2.647507,4.142897,94.114
17.600000,2.158557,4.032837,-1.973071,360,0.008491,0.491535,2.665500,4.142899,94.229
17.620000,2.158557,4.032837,-1.953071,360,0.008491,0.491532,2.683493,4.142901,94.344
17.640000,2.158557,4.032837,-1.933071,360,0.008491,0.491530,2.701486,4.142903,94.459
17.660000,2.158557,4.032837,-1.913071,360,0.008491,0.491528,2.719478,4.142905,94.574
17.680000,2.158557,4.032837,-1.893071,360,0.008491,0.491526,2.737469,4.142906,94.690
17.700000,2.158557,4.032837,-1.873071,360,0.008491,0.491523,2.755459,4.142909,94.805
17.720000,2.158557,4.032837,-1.853071,360,0.008491,0.491521,2.773449,4.142911,94.920
17.740000,2.158557,4.032837,-1.833071,360,0.008491,0.491519,2.791437,4.142912,95.035
17.760000,2.157780,4.029940,-1.833071,360,0.008491,0.491517,2.809425,4.140034,94.005
17.780000,2.157002,4.027043,-1.833071,360,0.006247,0.492464,2.810826,4.137510,93.924
17.800000,2.156224,4.024145,-1.833071,360,0.003407,0.493440,2.810825,4.135275,93.924
17.820000,2.155446,4.021248,-1.833071,360,0.000566,0.494415,2.810814,4.133045,93.925
17.840000,2.154668,4.018350,-1.833071,360,-0.002274,0.495391,2.810805,4.130816,93.925
17.860000,2.153890,4.015453,-1.833071,360,-0.005114,0.496367,2.810799,4.128591,93.926
17.880000,2.153113,4.012556,-1.833071,360,-0.007952,0.497342,2.810795,4.126370,93.926
17.900000,2.152335,4.009658,-1.833071,360,-0.010791,0.498317,2.810792,4.124152,93.926
17.920000,2.151557,4.006761,-1.833071,360,-0.013629,0.499292,2.810790,4.121937,93.926
17.940000,2.150779,4.003863,-1.833071,360,-0.016468,0.500268,2.810789,4.119726,93.926
17.960000,2.150001,4.000966,-1.833071,360,-0.019306,0.501242,2.810788,4.117519,93.926
17.980000,2.149223,3.998069,-1.833071,360,-0.022143,0.502217,2.810788,4.115314,93.926
18.000000,2.148446,3.995171,-1.833071,360,-0.024981,0.503192,2.810787,4.113113,93.927
18.020000,2.147668,3.992274,-1.833071,360,-0.027819,0.504167,2.810786,4.110916,93.927
18.040000,2.146890,3.989376,-1.833071,360,-0.030656,0.505141,2.810786,4.108723,93.927
18.060000,2.146112,3.986479,-1.833071,360,-0.033494,0.506116,2.810785,4.106532,93.927
18.080000,2.145334,3.983581,-1.833071,360,-0.036331,0.507091,2.810785,4.104345,93.927
18.100000,2.144556,3.980684,-1.833071,360,-0.039169,0.508065,2.810785,4.102163,93.927
18.120000,2.143779,3.977787,-1.833071,360,-0.042006,0.509040,2.810785,4.099983,93.927
18.140000,2.143779,3.977787,-1.813071,360,-0.044844,0.510014,2.810785,4.100673,95.073
18.160000,2.143779,3.977787,-1.793071,360,-0.045354,0.510070,2.826752,4.100897,95.304
18.180000,2.143779,3.977787,-1.773071,360,-0.045457,0.510043,2.845994,4.100975,95.347
18.200000,2.143779,3.977787,-1.753071,360,-0.045453,0.510041,2.863981,4.100975,95.462
18.220000,2.143779,3.977787,-1.733071,360,-0.045451,0.510039,2.881970,4.100975,95.578
18.240000,2.143779,3.977787,-1.713071,360,-0.045449,0.510037,2.899960,4.100976,95.693
18.260000,2.143779,3.977787,-1.693071,360,-0.045448,0.510035,2.917951,4.100977,95.808
18.280000,2.143779,3.977787,-1.673071,360,-0.045446,0.510033,2.935942,4.100978,95.923
18.300000,2.143779,3.977787,-1.653071,360,-0.045445,0.510031,2.953933,4.100979,96.038
18.320000,2.143779,3.977787,-1.633071,360,-0.045445,0.510029,2.971923,4.100981,96.153
18.340000,2.143592,3.974792,-1.633071,360,-0.045444,0.510027,2.989913,4.098351,95.123
18.360000,2.143405,3.971798,-1.633071,360,-0.047736,0.510397,2.997614,4.096633,94.681
18.380000,2.143218,3.968804,-1.633071,360,-0.050708,0.510827,2.997612,4.095231,94.681
18.400000,2.143032,3.965810,-1.633071,360,-0.053681,0.511256,2.997603,4.093836,94.682
18.420000,2.142845,3.962816,-1.633071,360,-0.056653,0.511686,2.997596,4.092443,94.682
18.440000,2.142658,3.959822,-1.633071,360,-0.059624,0.512116,2.997592,4.091054,94.683
18.460000,2.142472,3.956827,-1.633071,360,-0.062595,0.512547,2.997588,4.089668,94.683
18.480000,2.142285,3.953833,-1.633071,360,-0.065565,0.512977,2.997585,4.088287,94.683
18.500000,2.142098,3.950839,-1.633071,360,-0.068535,0.513408,2.997584,4.086910,94.683
18.520000,2.142098,3.950839,-1.613071,360,-0.071505,0.513839,2.997583,4.088155,95.829
18.540000,2.142098,3.950839,-1.593071,360,-0.072218,0.513872,3.009962,4.088513,96.266
18.560000,2.142098,3.950839,-1.573071,360,-0.072391,0.513846,3.029964,4.088629,96.266
18.580000,2.142098,3.950839,-1.553071,360,-0.072389,0.513845,3.047967,4.088628,96.380
18.600000,2.142098,3.950839,-1.533071,360,-0.072386,0.513844,3.065954,4.088628,96.495
18.620000,2.142098,3.950839,-1.513071,360,-0.072384,0.513842,3.083943,4.088628,96.610
18.640000,2.142098,3.950839,-1.493071,360,-0.072382,0.513841,3.101931,4.088628,96.726
18.660000,2.142098,3.950839,-1.473071,360,-0.072381,0.513841,3.119920,4.088627,96.841
18.680000,2.142098,3.950839,-1.453071,360,-0.072379,0.513840,3.137909,4.088627,96.956
18.700000,2.142098,3.950839,-1.433071,360,-0.072378,0.513839,-3.127289,4.088627,97.072
18.720000,2.142510,3.947867,-1.433071,360,-0.072378,0.513838,-3.109302,4.086354,96.041
18.740000,2.142922,3.944896,-1.433071,360,-0.074529,0.513761,-3.099745,4.085312,95.493
18.760000,2.143334,3.941924,-1.433071,360,-0.077530,0.513633,-3.099748,4.084779,95.494
18.780000,2.143746,3.938953,-1.433071,360,-0.080531,0.513505,-3.099758,4.084250,95.494
18.800000,2.144158,3.935981,-1.433071,360,-0.083531,0.513379,-3.099764,4.083724,95.494
18.820000,2.144569,3.933009,-1.433071,360,-0.086530,0.513252,-3.099769,4.083203,95.495
18.840000,2.144981,3.930038,-1.433071,360,-0.089530,0.513126,-3.099773,4.082686,95.495
18.860000,2.145393,3.927066,-1.433071,360,-0.092528,0.513000,-3.099777,4.082173,95.495
18.880000,2.145805,3.924095,-1.433071,360,-0.095527,0.512875,-3.099780,4.081665,95.495
18.900000,2.146217,3.921123,-1.433071,360,-0.098525,0.512749,-3.099782,4.081162,95.495
18.920000,2.146629,3.918151,-1.433071,360,-0.101523,0.512623,-3.099784,4.080663,95.496
18.940000,2.147041,3.915180,-1.433071,360,-0.104521,0.512498,-3.099785,4.080168,95.496
18.960000,2.147452,3.912208,-1.433071,360,-0.107519,0.512372,-3.099786,4.079679,95.496
18.980000,2.147864,3.909237,-1.433071,360,-0.110516,0.512247,-3.099787,4.079194,95.496
19.000000,2.148276,3.906265,-1.433071,360,-0.113514,0.512121,-3.099788,4.078714,95.496
19.020000,2.148688,3.903294,-1.433071,360,-0.116512,0.511996,-3.099788,4.078239,95.496
19.040000,2.149100,3.900322,-1.433071,360,-0.119509,0.511871,-3.099788,4.077767,95.496
19.060000,2.149512,3.897350,-1.433071,360,-0.122507,0.511745,-3.099789,4.077302,95.496
19.080000,2.149924,3.894379,-1.433071,360,-0.125504,0.511620,-3.099789,4.076840,95.496
19.100000,2.150336,3.891407,-1.433071,360,-0.128502,0.511495,-3.099789,4.076384,95.496
19.120000,2.150747,3.888436,-1.433071,360,-0.131499,0.511369,-3.099789,4.075933,95.496
19.140000,2.151159,3.885464,-1.433071,360,-0.134497,0.511244,-3.099789,4.075486,95.496
19.160000,2.151571,3.882492,-1.433071,360,-0.137494,0.511119,-3.099789,4.075043,95.496
19.180000,2.151983,3.879521,-1.433071,360,-0.140492,0.510993,-3.099789,4.074607,95.496
19.200000,2.152395,3.876549,-1.433071,360,-0.143489,0.510868,-3.099789,4.074174,95.496
19.220000,2.152807,3.873578,-1.433071,360,-0.146486,0.510743,-3.099789,4.073746,95.496
19.240000,2.153219,3.870606,-1.433071,360,-0.149484,0.510617,-3.099789,4.073324,95.496
19.260000,2.153631,3.867634,-1.433071,360,-0.152481,0.510492,-3.099789,4.072905,95.496
19.280000,2.154042,3.864663,-1.433071,360,-0.155479,0.510367,-3.099789,4.072492,95.496
19.300000,2.154454,3.861691,-1.433071,360,-0.158476,0.510241,-3.099789,4.072084,95.496
19.320000,2.154866,3.858720,-1.433071,360,-0.161473,0.510116,-3.099789,4.071679,95.496
19.340000,2.155278,3.855748,-1.433071,360,-0.164471,0.509991,-3.099789,4.071281,95.496
19.360000,2.155278,3.855748,-1.413071,360,-0.167468,0.509865,-3.099789,4.073093,96.642
19.380000,2.155278,3.855748,-1.393071,360,-0.168359,0.509836,-3.089823,4.073624,97.217
19.400000,2.155278,3.855748,-1.373071,360,-0.168532,0.509826,-3.069826,4.073731,97.217
19.420000,2.155278,3.855748,-1.353071,360,-0.168538,0.509825,-3.051727,4.073736,97.326
19.440000,2.155278,3.855748,-1.333071,360,-0.168535,0.509825,-3.033739,4.073734,97.441
19.460000,2.155985,3.852832,-1.333071,360,-0.168532,0.509824,-3.015749,4.071742,96.410
19.480000,2.156691,3.849917,-1.333071,360,-0.170798,0.509517,-3.007673,4.071299,95.948
19.500000,2.157397,3.847001,-1.333071,360,-0.173773,0.509114,-3.007674,4.071345,95.948
19.520000,2.158104,3.844086,-1.333071,360,-0.176748,0.508711,-3.007676,4.071395,95.948
19.540000,2.158810,3.841170,-1.333071,360,-0.179723,0.508309,-3.007678,4.071449,95.948
19.560000,2.159517,3.838254,-1.333071,360,-0.182697,0.507907,-3.007680,4.071508,95.948
19.580000,2.160223,3.835339,-1.333071,360,-0.185672,0.507506,-3.007682,4.071572,95.948
19.600000,2.160930,3.832423,-1.333071,360,-0.188646,0.507105,-3.007684,4.071639,95.948
19.620000,2.161636,3.829507,-1.333071,360,-0.191620,0.506704,-3.007685,4.071712,95.948
19.640000,2.162343,3.826592,-1.333071,360,-0.194594,0.506303,-3.007686,4.071789,95.948
19.660000,2.163049,3.823676,-1.333071,360,-0.197567,0.505902,-3.007686,4.071871,95.948
19.680000,2.163756,3.820761,-1.333071,360,-0.200541,0.505502,-3.007687,4.071958,95.948
19.700000,2.164462,3.817845,-1.333071,360,-0.203514,0.505101,-3.007687,4.072049,95.948
19.720000,2.165169,3.814929,-1.333071,360,-0.206488,0.504701,-3.007688,4.072145,95.948
19.740000,2.165875,3.812014,-1.333071,360,-0.209461,0.504300,-3.007688,4.072246,95.948
19.760000,2.166582,3.809098,-1.333071,360,-0.212434,0.503900,-3.007688,4.072352,95.948
19.780000,2.167288,3.806182,-1.333071,360,-0.215408,0.503499,-3.007688,4.072463,95.948
19.800000,2.167995,3.803267,-1.333071,360,-0.218381,0.503099,-3.007688,4.072579,95.948
19.820000,2.168701,3.800351,-1.333071,360,-0.221354,0.502698,-3.007689,4.072699,95.949
19.840000,2.169408,3.797435,-1.333071,360,-0.224327,0.502298,-3.007689,4.072824,95.949
19.860000,2.170114,3.794520,-1.333071,360,-0.227300,0.501897,-3.007689,4.072955,95.949
