timestamp,range_0,range_32,range_64,range_96,range_128,range_160,range_192,range_224,range_256,range_288,range_320,range_352,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
26.280,0.751472,0.904997,1.428384,1.316028,1.160915,0.790064,0.770595,0.282146,0.208139,0.210633,0.322897,0.760063,-0.459909,-0.210028,-1.104776,0.150000,0.000000,-0.550357,-0.033010,-1.587942
26.300,0.757857,0.902195,1.431786,1.314435,1.161019,0.787986,0.767933,0.277028,0.211507,0.214082,0.325725,0.755003,-0.458557,-0.212711,-1.103480,0.150000,0.000000,-0.550408,-0.036009,-1.587942
26.320,0.764587,0.922097,1.426097,1.314556,1.161956,0.781401,0.775132,0.280358,0.203255,0.209315,0.323363,0.760052,-0.457205,-0.215395,-1.104776,0.150000,0.000000,-0.550460,-0.039009,-1.587942
26.340,0.772463,0.914955,1.437001,1.310180,1.152276,0.773845,0.758159,0.276732,0.195401,0.207786,0.325090,0.770248,-0.455853,-0.218079,-1.103480,0.150000,0.000000,-0.550511,-0.042008,-1.587942
26.360,0.761376,0.922011,1.437272,1.302964,1.150520,0.767511,0.751806,0.266078,0.204631,0.214574,0.328204,0.763871,-0.454501,-0.220762,-1.104776,0.150000,0.000000,-0.550563,-0.045008,-1.587942
26.380,0.768058,0.927693,1.426969,1.311728,1.150481,0.768162,0.752939,0.278277,0.197145,0.207271,0.322831,0.772336,-0.453149,-0.223446,-1.103480,0.150000,0.000000,-0.550614,-0.048008,-1.587942
26.400,0.779113,0.915201,1.430229,1.320927,1.145911,0.769869,0.755667,0.272678,0.202613,0.213328,0.328103,0.777671,-0.451797,-0.226130,-1.104776,0.150000,0.000000,-0.550666,-0.051007,-1.587942
26.420,0.772884,0.920419,1.436565,1.313447,1.147338,0.763494,0.760549,0.280912,0.203067,0.212945,0.323148,0.775939,-0.450493,-0.228722,-1.104776,0.150000,0.000000,-0.550717,-0.054007,-1.587942
26.440,0.781257,0.939042,1.425677,1.313226,1.135716,0.765278,0.739103,0.259593,0.208911,0.210508,0.323938,0.779514,-0.449096,-0.231499,-1.104776,0.150000,0.000000,-0.550769,-0.057006,-1.587942
26.460,0.787072,0.939237,1.434662,1.298086,1.138090,0.765861,0.742187,0.277457,0.202258,0.206471,0.311830,0.780364,-0.447793,-0.234091,-1.104776,0.150000,0.000000,-0.550820,-0.060006,-1.587942
26.480,0.787023,0.934306,1.437476,1.304311,1.127476,0.767674,0.739216,0.270100,0.203041,0.208326,0.325767,0.789345,-0.446396,-0.236868,-1.104776,0.150000,0.000000,-0.550871,-0.063005,-1.587942
26.500,0.781786,0.944728,1.432690,1.315759,1.116843,0.754447,0.736921,0.289840,0.206250,0.213196,0.317115,0.789970,-0.445092,-0.239460,-1.104776,0.150000,0.000000,-0.550923,-0.066005,-1.587942
26.520,0.793669,0.951214,1.437547,1.309007,1.108426,0.742261,0.735495,0.276518,0.204555,0.214478,0.328710,0.797975,-0.443740,-0.242143,-1.103480,0.150000,0.000000,-0.550974,-0.069005,-1.587942
26.540,0.798133,0.950419,1.436818,1.307563,1.101650,0.747775,0.732970,0.263828,0.204989,0.217790,0.324590,0.798088,-0.442388,-0.244827,-1.104776,0.150000,0.000000,-0.551026,-0.072004,-1.587942
26.560,0.794404,0.955472,1.427227,1.312824,1.101498,0.739673,0.720509,0.266248,0.203143,0.213573,0.331862,0.794965,-0.441036,-0.247511,-1.103480,0.150000,0.000000,-0.551077,-0.075004,-1.587942
26.580,0.794191,0.954877,1.421865,1.314886,1.105847,0.737209,0.723665,0.244746,0.197203,0.208381,0.324057,0.802228,-0.439684,-0.250194,-1.104776,0.000000,1.000000,-0.551129,-0.078003,-1.587942
26.600,0.795938,0.954956,1.440981,1.322855,1.119827,0.734168,0.716581,0.289038,0.210019,0.204554,0.323237,0.798116,-0.439684,-0.250194,-1.084052,0.000000,1.000000,-0.551116,-0.078928,-1.578443
26.620,0.794292,0.940005,1.453134,1.305077,1.131914,0.753244,0.715662,0.298531,0.210551,0.206048,0.306695,0.803104,-0.439684,-0.250194,-1.063328,0.000000,1.000000,-0.551114,-0.079101,-1.558446
26.640,0.791035,0.933809,1.467109,1.307694,1.168625,0.750974,0.713204,0.288108,0.203049,0.202852,0.301430,0.802634,-0.439684,-0.250194,-1.045194,0.000000,1.000000,-0.551113,-0.079117,-1.540232
26.660,0.801064,0.922861,1.474937,1.308066,1.196712,0.751517,0.714775,0.309244,0.206193,0.208380,0.302129,0.805626,-0.439684,-0.250194,-1.024470,0.000000,1.000000,-0.551112,-0.079114,-1.522244
26.680,0.798512,0.912652,1.485611,1.298813,1.226622,0.768309,0.709996,0.286110,0.205626,0.202832,0.282244,0.816384,-0.439684,-0.250194,-1.003746,0.000000,1.000000,-0.551111,-0.079112,-1.504254
26.700,0.802716,0.905528,1.506043,1.305278,1.255407,0.771754,0.707717,0.297605,0.210337,0.201123,0.273237,0.816321,-0.439684,-0.250194,-0.985613,0.000000,1.000000,-0.551110,-0.079110,-1.486265
26.720,0.808315,0.895237,1.518434,1.301774,1.283864,0.773668,0.706345,0.302880,0.207729,0.195773,0.275594,0.818250,-0.439684,-0.250194,-0.964889,0.000000,1.000000,-0.551109,-0.079108,-1.468275
26.740,0.803552,0.886278,1.497971,1.290486,1.329199,0.784761,0.703039,0.310212,0.210326,0.200459,0.268804,0.747018,-0.439684,-0.250194,-0.944165,0.000000,1.000000,-0.551108,-0.079106,-1.450286
26.760,0.802336,0.864386,1.458171,1.293388,1.379436,0.784102,0.699539,0.320790,0.211269,0.198852,0.267267,0.695845,-0.439684,-0.250194,-0.923441,0.000000,1.000000,-0.551107,-0.079100,-1.432235
26.780,0.807925,0.880936,1.436503,1.307900,1.405766,0.783798,0.700882,0.343560,0.214179,0.203959,0.262612,0.687666,-0.439684,-0.250194,-0.905307,0.150000,0.000000,-0.551106,-0.079093,-1.414178
26.800,0.821772,0.867532,1.400170,1.310252,1.426362,0.805811,0.698816,0.352378,0.201826,0.194252,0.270163,0.629611,-0.437827,-0.252557,-0.904012,0.150000,0.000000,-0.550720,-0.081386,-1.406519
26.820,0.807958,0.872046,1.413147,1.298929,1.413649,0.802380,0.699958,0.335518,0.213889,0.194507,0.264593,0.636377,-0.435970,-0.254920,-0.905307,0.150000,0.000000,-0.550228,-0.084348,-1.406521
26.840,0.817354,0.874889,1.417812,1.297557,1.410422,0.790098,0.691411,0.339491,0.216248,0.198393,0.258692,0.636668,-0.434113,-0.257282,-0.904012,0.150000,0.000000,-0.549735,-0.087311,-1.406523
26.860,0.824684,0.883788,1.422598,1.288896,1.424021,0.792301,0.692224,0.335575,0.210476,0.193162,0.248977,0.641081,-0.432256,-0.259645,-0.905307,0.150000,0.000000,-0.549243,-0.090273,-1.406529
26.880,0.818879,0.880190,1.454229,1.306957,1.408113,0.786256,0.691959,0.326598,0.211038,0.200367,0.259301,0.641786,-0.430400,-0.262007,-0.904012,0.150000,0.000000,-0.548752,-0.093234,-1.406534
26.900,0.824060,0.888684,1.454134,1.312839,1.408296,0.775735,0.682730,0.334646,0.212745,0.201411,0.275965,0.676163,-0.428605,-0.264287,-0.904012,0.150000,0.000000,-0.548260,-0.096196,-1.406537
26.920,0.821292,0.883223,1.433235,1.299790,1.404732,0.787952,0.688415,0.339973,0.219604,0.206134,0.251047,0.641877,-0.426683,-0.266730,-0.904012,0.150000,0.000000,-0.547769,-0.099157,-1.406540
26.940,0.829839,0.888259,1.436570,1.304621,1.381551,0.769993,0.676267,0.329387,0.219304,0.196017,0.262246,0.680372,-0.424888,-0.269010,-0.904012,0.150000,0.000000,-0.547278,-0.102117,-1.406543
26.960,0.830624,0.894296,1.448914,1.304320,1.371156,0.781392,0.685435,0.336164,0.219798,0.199302,0.267429,0.645626,-0.422966,-0.271453,-0.904012,0.150000,0.000000,-0.546788,-0.105078,-1.406545
26.980,0.826835,0.902359,1.481212,1.301295,1.368814,0.770076,0.671969,0.329595,0.218763,0.205237,0.271610,0.650954,-0.421171,-0.273733,-0.904012,0.150000,0.000000,-0.546297,-0.108038,-1.406547
27.000,0.834448,0.904454,1.470928,1.306450,1.375852,0.766040,0.670012,0.336474,0.213878,0.200188,0.259828,0.650493,-0.419314,-0.276095,-0.905307,0.150000,0.000000,-0.545807,-0.110998,-1.406548
27.020,0.835771,0.908382,1.456252,1.301601,1.358426,0.761688,0.675289,0.332949,0.219809,0.197771,0.276450,0.651534,-0.417457,-0.278458,-0.904012,0.150000,0.000000,-0.545316,-0.113958,-1.406549
27.040,0.838512,0.902413,1.462490,1.302554,1.362023,0.756931,0.666734,0.344305,0.222496,0.199353,0.264726,0.689917,-0.415600,-0.280820,-0.905307,0.000000,1.000000,-0.544826,-0.116918,-1.406550
27.060,0.848826,0.911777,1.449868,1.298612,1.375062,0.761229,0.657217,0.341174,0.223074,0.199344,0.252225,0.628324,-0.415600,-0.280820,-0.884583,0.000000,1.000000,-0.544741,-0.117644,-1.394393
27.080,0.853583,0.906094,1.412623,1.298801,1.433339,0.763527,0.657258,0.355666,0.218238,0.198789,0.250437,0.596861,-0.415600,-0.280820,-0.863859,0.000000,1.000000,-0.544710,-0.117815,-1.374393
27.100,0.846518,0.900069,1.395544,1.295449,1.447879,0.784409,0.649192,0.369017,0.226439,0.195952,0.252285,0.558499,-0.415532,-0.280898,-0.844430,0.000000,1.000000,-0.544710,-0.117813,-1.356386
27.120,0.870179,0.884118,1.358631,1.313783,1.443429,0.780537,0.658958,0.358204,0.220093,0.198995,0.252051,0.537689,-0.415602,-0.280822,-0.825002,0.000000,1.000000,-0.544709,-0.117809,-1.338398
27.140,0.857953,0.872792,1.329993,1.312277,1.434392,0.791980,0.660689,0.368901,0.216501,0.198391,0.250060,0.511167,-0.415602,-0.280822,-0.804278,0.000000,1.000000,-0.544709,-0.117806,-1.320396
27.160,0.815286,0.872830,1.310163,1.309982,1.414185,0.795831,0.656309,0.392250,0.226855,0.204753,0.244626,0.488331,-0.415602,-0.280822,-0.783554,0.000000,1.000000,-0.544708,-0.117801,-1.302384
27.180,0.760804,0.866516,1.254374,1.318654,1.405658,0.818667,0.658986,0.421995,0.235643,0.202270,0.235954,0.487898,-0.415602,-0.280822,-0.765420,0.000000,1.000000,-0.544708,-0.117797,-1.284367
27.200,0.707051,0.871851,1.231611,1.328728,1.396169,0.825677,0.656074,0.428681,0.233681,0.195393,0.239944,0.468414,-0.415602,-0.280822,-0.744696,0.000000,1.000000,-0.544707,-0.117793,-1.266348
27.220,0.655882,0.866513,1.213526,1.349299,1.378470,0.835812,0.666076,0.433161,0.225874,0.196349,0.246932,0.434117,-0.415602,-0.280822,-0.723972,0.000000,1.000000,-0.544706,-0.117789,-1.248328
27.240,0.628132,0.849377,1.206568,1.334842,1.376830,0.848297,0.664127,0.445797,0.233514,0.200077,0.233608,0.416054,-0.415524,-0.280890,-0.704543,0.000000,1.000000,-0.544705,-0.117785,-1.230309
27.260,0.593187,0.856874,1.181908,1.334736,1.384113,0.865346,0.670750,0.464995,0.234940,0.195739,0.210864,0.400791,-0.415603,-0.280823,-0.685115,0.000000,1.000000,-0.544704,-0.117781,-1.212291
27.280,0.564674,0.853479,1.150167,1.350602,1.365649,0.868213,0.658124,0.485007,0.233781,0.192538,0.218469,0.386677,-0.415603,-0.280823,-0.664391,0.000000,1.000000,-0.544703,-0.117777,-1.194274
27.300,0.532119,0.846912,1.145784,1.349515,1.360657,0.890212,0.667742,0.495497,0.239973,0.196994,0.214871,0.391425,-0.415603,-0.280823,-0.643667,0.000000,1.000000,-0.544702,-0.117773,-1.176259
27.320,0.503546,0.855703,1.116329,1.358269,1.354048,0.900093,0.668348,0.547528,0.238153,0.192954,0.225781,0.373020,-0.415603,-0.280823,-0.625533,0.000000,1.000000,-0.544701,-0.117770,-1.158247
27.340,0.470435,0.853136,1.096503,1.364524,1.336123,0.911071,0.680450,0.560810,0.246386,0.194588,0.217763,0.353971,-0.415603,-0.280823,-0.604809,0.000000,1.000000,-0.544700,-0.117767,-1.140236
27.360,0.459127,0.845628,1.090920,1.374078,1.337861,0.920285,0.680311,0.567826,0.251430,0.194735,0.221124,0.351143,-0.415603,-0.280823,-0.584085,0.000000,1.000000,-0.544699,-0.117764,-1.122227
27.380,0.444425,0.845282,1.069368,1.387851,1.338742,0.957400,0.688582,0.607547,0.246881,0.196499,0.204460,0.343638,-0.415603,-0.280823,-0.563361,0.000000,1.000000,-0.544698,-0.117761,-1.104220
27.400,0.432260,0.826704,1.068901,1.394821,1.329821,0.964459,0.676136,0.641520,0.261847,0.199032,0.209636,0.322201,-0.415603,-0.280823,-0.545228,0.000000,1.000000,-0.544697,-0.117758,-1.086214
27.420,0.405651,0.842605,1.039425,1.406887,1.332181,0.984600,0.680743,0.674865,0.262210,0.190807,0.206530,0.314717,-0.415603,-0.280823,-0.524504,0.000000,1.000000,-0.544696,-0.117755,-1.068210
27.440,0.397594,0.842403,1.039337,1.420985,1.320512,1.006345,0.689692,0.685929,0.255564,0.188119,0.207581,0.305854,-0.415603,-0.280823,-0.503780,0.000000,1.000000,-0.544695,-0.117753,-1.050207
27.460,0.373115,0.834504,1.015947,1.438051,1.314272,1.026941,0.696761,0.679354,0.264613,0.197358,0.207811,0.303061,-0.415512,-0.280872,-0.484351,0.000000,1.000000,-0.544694,-0.117750,-1.032205
27.480,0.368192,0.841453,0.996499,1.448250,1.314555,1.051666,0.700878,0.668729,0.273486,0.199625,0.191670,0.296452,-0.415604,-0.280825,-0.464922,0.000000,1.000000,-0.544693,-0.117748,-1.014205
27.500,0.358137,0.843769,0.994526,1.454043,1.311553,1.067765,0.708399,0.666824,0.277764,0.197256,0.186788,0.285469,-0.415604,-0.280825,-0.444198,0.000000,1.000000,-0.544692,-0.117745,-0.996205
27.520,0.335422,0.838207,0.988066,1.470965,1.309376,1.100667,0.708617,0.652357,0.272200,0.197605,0.195009,0.280436,-0.415604,-0.280825,-0.423474,0.000000,1.000000,-0.544691,-0.117743,-0.978207
27.540,0.333619,0.839161,0.979859,1.482798,1.319414,1.120567,0.712866,0.662519,0.292042,0.198693,0.198066,0.267171,-0.415604,-0.280825,-0.405341,0.000000,1.000000,-0.544690,-0.117741,-0.960209
27.560,0.326521,0.839379,0.969154,1.508860,1.306336,1.154940,0.720777,0.664842,0.293532,0.197177,0.180762,0.279163,-0.415604,-0.280825,-0.384617,0.000000,1.000000,-0.544689,-0.117739,-0.942212
27.580,0.316004,0.841519,0.957295,1.515526,1.309933,1.182931,0.725416,0.660980,0.301031,0.196816,0.188890,0.272563,-0.415604,-0.280825,-0.363893,0.000000,1.000000,-0.544688,-0.117736,-0.924216
27.600,0.300662,0.844697,0.945126,1.536221,1.297069,1.216373,0.721257,0.657845,0.302001,0.194638,0.194322,0.267774,-0.415507,-0.280861,-0.344464,0.000000,1.000000,-0.544687,-0.117734,-0.906221
27.620,0.295066,0.847226,0.946185,1.548276,1.306974,1.238420,0.731989,0.650350,0.312108,0.201196,0.182015,0.256815,-0.415605,-0.280827,-0.325035,0.000000,1.000000,-0.544686,-0.117732,-0.888226
27.640,0.289219,0.851436,0.929585,1.523763,1.317102,1.289930,0.738046,0.650900,0.314821,0.203542,0.189251,0.249580,-0.415605,-0.280827,-0.304311,0.000000,1.000000,-0.544685,-0.117730,-0.870232
27.660,0.291858,0.861104,0.928979,1.510994,1.310330,1.333748,0.748062,0.630961,0.320377,0.202082,0.190287,0.250091,-0.415605,-0.280827,-0.283587,0.000000,1.000000,-0.544684,-0.117728,-0.852238
27.680,0.278973,0.838139,0.915130,1.456071,1.317543,1.379762,0.748210,0.662204,0.334616,0.202461,0.176593,0.237718,-0.415605,-0.280827,-0.265454,0.000000,1.000000,-0.544683,-0.117726,-0.834245
27.700,0.280293,0.849115,0.916623,1.412549,1.311731,1.423391,0.759560,0.655201,0.337316,0.208453,0.192822,0.237231,-0.415605,-0.280827,-0.244730,0.000000,1.000000,-0.544682,-0.117724,-0.816252
27.720,0.272300,0.859162,0.901681,1.405336,1.309130,1.471929,0.768300,0.651689,0.349900,0.202193,0.174194,0.236703,-0.415605,-0.280827,-0.224006,0.000000,1.000000,-0.544681,-0.117722,-0.798260
27.740,0.267347,0.839201,0.903946,1.375616,1.321966,1.460806,0.773478,0.683575,0.353470,0.205921,0.182073,0.235500,-0.415504,-0.280849,-0.204577,0.000000,1.000000,-0.544680,-0.117720,-0.780268
27.760,0.250628,0.789459,0.897900,1.331571,1.325472,1.453998,0.783257,0.651940,0.362983,0.203856,0.181315,0.224625,-0.415605,-0.280829,-0.185148,0.150000,0.000000,-0.544680,-0.117718,-0.762276
27.780,0.263401,0.774256,0.894269,1.335757,1.326975,1.445854,0.787536,0.645589,0.375492,0.202514,0.184733,0.221641,-0.412651,-0.281380,-0.183853,0.150000,0.000000,-0.542653,-0.119653,-0.759999
27.800,0.252560,0.805450,0.900217,1.341329,1.315660,1.443994,0.780245,0.643049,0.369299,0.213606,0.203923,0.229905,-0.409697,-0.281931,-0.185148,0.150000,0.000000,-0.540475,-0.121722,-0.760006
27.820,0.264725,0.805639,0.900262,1.350991,1.319240,1.436763,0.778216,0.641003,0.383705,0.219722,0.196806,0.238207,-0.406743,-0.282483,-0.183853,0.150000,0.000000,-0.538298,-0.123791,-0.760015
27.840,0.267868,0.811658,0.906252,1.339697,1.312213,1.435021,0.780034,0.650783,0.381950,0.214050,0.186948,0.237146,-0.403789,-0.283034,-0.185148,0.150000,0.000000,-0.536122,-0.125860,-0.760024
27.860,0.269496,0.815560,0.895888,1.347344,1.309861,1.439347,0.775495,0.629220,0.391121,0.216421,0.194770,0.239044,-0.400835,-0.283585,-0.183853,0.150000,0.000000,-0.533946,-0.127929,-0.760030
27.880,0.271287,0.842569,0.908977,1.355451,1.311279,1.430106,0.770957,0.653447,0.399747,0.222599,0.196202,0.238958,-0.397881,-0.284137,-0.185148,0.150000,0.000000,-0.531770,-0.129997,-0.760035
27.900,0.280883,0.849934,0.911695,1.343575,1.307573,1.429365,0.770079,0.640822,0.399088,0.225435,0.193366,0.246084,-0.394927,-0.284688,-0.183853,0.150000,0.000000,-0.529595,-0.132065,-0.760039
27.920,0.278852,0.835627,0.911163,1.358333,1.308455,1.425552,0.760207,0.629066,0.406788,0.224918,0.202850,0.236123,-0.391973,-0.285239,-0.185148,0.150000,0.000000,-0.527420,-0.134133,-0.760041
27.940,0.280088,0.852201,0.919641,1.349578,1.317117,1.435811,0.760546,0.628223,0.417539,0.232401,0.196568,0.244809,-0.389122,-0.285773,-0.185148,0.150000,0.000000,-0.525245,-0.136201,-0.760043
27.960,0.286332,0.855653,0.919263,1.353794,1.302243,1.417291,0.761798,0.622876,0.415336,0.238567,0.201909,0.245499,-0.386168,-0.286324,-0.183853,0.150000,0.000000,-0.523070,-0.138269,-0.760045
27.980,0.282829,0.861476,0.912885,1.373191,1.291867,1.421494,0.757190,0.633435,0.412020,0.242056,0.200602,0.254766,-0.383214,-0.286876,-0.185148,0.150000,0.000000,-0.520896,-0.140336,-0.760046
28.000,0.304140,0.882129,0.915975,1.376176,1.295289,1.431485,0.758316,0.624778,0.415311,0.243130,0.218967,0.258748,-0.380260,-0.287427,-0.183853,0.150000,0.000000,-0.518721,-0.142403,-0.760047
28.020,0.291666,0.893302,0.929374,1.380440,1.297924,1.415675,0.752762,0.626711,0.420461,0.238732,0.200136,0.260360,-0.377306,-0.287978,-0.185148,0.150000,0.000000,-0.516546,-0.144471,-0.760047
28.040,0.301614,0.909333,0.925433,1.377529,1.293503,1.417658,0.751332,0.614218,0.436299,0.235633,0.217713,0.256585,-0.374352,-0.288530,-0.183853,0.150000,0.000000,-0.514372,-0.146538,-0.760048
28.060,0.312983,0.907835,0.929275,1.373252,1.300285,1.414010,0.746545,0.617908,0.426925,0.241552,0.219339,0.256946,-0.371398,-0.289081,-0.185148,0.150000,0.000000,-0.512197,-0.148605,-0.760048
28.080,0.303966,0.907754,0.935205,1.390870,1.286820,1.412320,0.747723,0.621333,0.434853,0.241956,0.216336,0.262789,-0.368444,-0.289632,-0.183853,0.150000,0.000000,-0.510023,-0.150672,-0.760049
28.100,0.304592,0.903445,0.929410,1.393326,1.293481,1.407970,0.740854,0.617925,0.443710,0.254004,0.232356,0.264078,-0.365490,-0.290183,-0.185148,0.150000,0.000000,-0.507849,-0.152739,-0.760049
28.120,0.303255,0.897432,0.935607,1.402629,1.283342,1.408960,0.739814,0.601160,0.446195,0.250599,0.216559,0.270543,-0.362536,-0.290735,-0.183853,0.150000,0.000000,-0.505674,-0.154806,-0.760049
28.140,0.308376,0.908835,0.938025,1.403937,1.286513,1.397181,0.735113,0.613913,0.454305,0.255278,0.221764,0.277170,-0.359582,-0.291286,-0.185148,0.150000,0.000000,-0.503500,-0.156873,-0.760049
28.160,0.323408,0.914936,0.936062,1.386181,1.289775,1.406695,0.746815,0.613037,0.454612,0.248662,0.226474,0.280099,-0.356628,-0.291837,-0.183853,0.000000,1.000000,-0.501325,-0.158940,-0.760049
28.180,0.317841,0.884316,0.932820,1.376507,1.283384,1.386437,0.739819,0.608176,0.467473,0.260322,0.233744,0.281008,-0.356730,-0.291819,-0.164424,0.000000,1.000000,-0.501076,-0.159176,-0.742412
28.200,0.304171,0.834960,0.931440,1.331726,1.289917,1.378135,0.755551,0.607012,0.469896,0.261006,0.227119,0.273860,-0.356628,-0.291835,-0.144995,0.000000,1.000000,-0.501062,-0.159186,-0.724181
28.220,0.302714,0.768285,0.919936,1.301771,1.293147,1.369421,0.760210,0.621780,0.512052,0.270476,0.222960,0.271633,-0.356628,-0.291835,-0.124271,0.000000,1.000000,-0.501064,-0.159183,-0.706193
28.240,0.294923,0.742509,0.919367,1.278197,1.296827,1.366120,0.770471,0.589184,0.513346,0.268160,0.227004,0.270817,-0.356731,-0.291823,-0.104843,0.000000,1.000000,-0.501066,-0.159181,-0.688203
28.260,0.297352,0.705478,0.912934,1.268062,1.306909,1.357383,0.781818,0.600350,0.547481,0.269766,0.215868,0.262697,-0.356627,-0.291833,-0.085414,0.000000,1.000000,-0.501067,-0.159178,-0.670210
28.280,0.284027,0.668057,0.908497,1.245566,1.313651,1.340785,0.791727,0.621712,0.560205,0.272693,0.218953,0.260557,-0.356627,-0.291833,-0.064690,0.000000,1.000000,-0.501067,-0.159175,-0.652215
28.300,0.286425,0.626239,0.916382,1.225808,1.320927,1.347454,0.809624,0.597488,0.572583,0.282404,0.221552,0.255177,-0.356627,-0.291833,-0.043966,0.000000,1.000000,-0.501068,-0.159172,-0.634219
28.320,0.283243,0.594616,0.911207,1.193900,1.325031,1.330114,0.820983,0.609955,0.599556,0.273462,0.226527,0.257722,-0.356731,-0.291830,-0.024537,0.000000,1.000000,-0.501068,-0.159170,-0.616223
28.340,0.269948,0.572405,0.909492,1.184455,1.333332,1.322728,0.831348,0.605628,0.634688,0.280372,0.228422,0.249410,-0.356627,-0.291831,-0.005108,0.000000,1.000000,-0.501068,-0.159167,-0.598228
28.360,0.261976,0.545514,0.908384,1.159668,1.332383,1.313478,0.844607,0.621285,0.643976,0.280496,0.226590,0.253889,-0.356627,-0.291831,0.015616,0.000000,1.000000,-0.501068,-0.159165,-0.580233
28.380,0.265310,0.526144,0.899696,1.153601,1.343853,1.315342,0.865024,0.617019,0.635473,0.286463,0.213629,0.245223,-0.356627,-0.291831,0.036340,0.000000,1.000000,-0.501068,-0.159162,-0.562238
28.400,0.259084,0.507157,0.900037,1.129887,1.353893,1.298760,0.880893,0.611403,0.639033,0.291583,0.233765,0.243637,-0.356627,-0.291831,0.054473,0.000000,1.000000,-0.501067,-0.159160,-0.544245
28.420,0.256437,0.496213,0.900228,1.122807,1.361536,1.303771,0.891061,0.628562,0.632557,0.307565,0.224824,0.244631,-0.356627,-0.291831,0.075197,0.000000,1.000000,-0.501067,-0.159158,-0.526252
28.440,0.256343,0.472845,0.898888,1.106750,1.371376,1.295194,0.909408,0.635916,0.627412,0.304024,0.229825,0.234317,-0.356627,-0.291831,0.095921,0.000000,1.000000,-0.501067,-0.159155,-0.508261
28.460,0.252417,0.452871,0.904258,1.090640,1.392918,1.292277,0.927914,0.627224,0.624296,0.306809,0.233702,0.237786,-0.356730,-0.291842,0.115350,0.150000,0.000000,-0.501066,-0.159153,-0.490270
28.480,0.253698,0.450178,0.862682,1.096141,1.383419,1.295066,0.919822,0.645361,0.618903,0.306327,0.234787,0.241143,-0.353642,-0.291484,0.115350,0.150000,0.000000,-0.498918,-0.160565,-0.490200
28.500,0.254733,0.466564,0.901625,1.099252,1.387328,1.287594,0.914869,0.632025,0.622653,0.309838,0.243051,0.236597,-0.350760,-0.291150,0.115350,0.150000,0.000000,-0.496269,-0.161979,-0.490207
28.520,0.251232,0.464967,0.894929,1.096241,1.379836,1.276619,0.914033,0.621716,0.623759,0.327849,0.239137,0.241039,-0.347672,-0.290793,0.115350,0.150000,0.000000,-0.493619,-0.163394,-0.490217
28.540,0.253923,0.478773,0.901578,1.095592,1.370929,1.282751,0.923888,0.623169,0.614976,0.316662,0.235697,0.252469,-0.344790,-0.290459,0.115350,0.150000,0.000000,-0.490970,-0.164808,-0.490224
28.560,0.266192,0.480604,0.906461,1.104072,1.374521,1.279494,0.914820,0.620837,0.614685,0.320390,0.232515,0.250999,-0.341702,-0.290101,0.115350,0.150000,0.000000,-0.488322,-0.166222,-0.490230
28.580,0.280423,0.497814,0.907937,1.104269,1.376701,1.281625,0.912059,0.614742,0.619093,0.333500,0.257730,0.255591,-0.338820,-0.289767,0.115350,0.150000,0.000000,-0.485674,-0.167636,-0.490234
28.600,0.275953,0.497425,0.908248,1.104112,1.366758,1.275591,0.905927,0.609790,0.611431,0.327333,0.244996,0.252802,-0.335732,-0.289409,0.115350,0.150000,0.000000,-0.483026,-0.169050,-0.490237
28.620,0.279349,0.501813,0.911970,1.103692,1.369403,1.276987,0.903524,0.608902,0.609099,0.331565,0.250536,0.254977,-0.332850,-0.289075,0.115350,0.150000,0.000000,-0.480378,-0.170463,-0.490238
28.640,0.276431,0.498516,0.906925,1.110551,1.367107,1.269191,0.906968,0.601889,0.604485,0.343438,0.248434,0.261799,-0.329762,-0.288718,0.115350,0.000000,1.000000,-0.477731,-0.171876,-0.490239
28.660,0.278433,0.487021,0.911379,1.096467,1.371946,1.269089,0.925659,0.618726,0.611416,0.352069,0.254157,0.254514,-0.329865,-0.288731,0.134779,0.000000,1.000000,-0.477310,-0.171884,-0.472503
28.680,0.282168,0.475750,0.915086,1.083225,1.377277,1.260321,0.939074,0.620947,0.606061,0.355552,0.255303,0.263350,-0.329865,-0.288731,0.155503,0.000000,1.000000,-0.477296,-0.171890,-0.454301
28.700,0.268660,0.458278,0.921558,1.068583,1.393164,1.265147,0.967539,0.619563,0.598909,0.356290,0.255838,0.252083,-0.329865,-0.288731,0.176227,0.000000,1.000000,-0.477299,-0.171887,-0.436314
28.720,0.274784,0.442199,0.902231,1.059467,1.399495,1.259795,0.987233,0.621317,0.598945,0.371105,0.253938,0.252749,-0.329865,-0.288731,0.194360,0.000000,1.000000,-0.477301,-0.171885,-0.418325
28.740,0.264973,0.421400,0.914017,1.053308,1.427364,1.256266,1.015658,0.631402,0.599508,0.374901,0.262698,0.250885,-0.329865,-0.288731,0.215084,0.000000,1.000000,-0.477303,-0.171883,-0.400335
28.760,0.263954,0.430251,0.911487,1.034258,1.438497,1.257307,1.027900,0.640976,0.600103,0.384238,0.265015,0.255545,-0.329865,-0.288731,0.235808,0.000000,1.000000,-0.477304,-0.171881,-0.382343
28.780,0.250709,0.411439,0.922779,1.019463,1.459607,1.257655,1.065686,0.628701,0.595283,0.380982,0.245263,0.252506,-0.329765,-0.288705,0.255237,0.000000,1.000000,-0.477305,-0.171879,-0.364351
