timestamp,range_0,range_16,range_32,range_48,range_64,range_80,range_96,range_112,range_128,range_144,range_160,range_176,range_192,range_208,range_224,range_240,range_256,range_272,range_288,range_304,range_320,range_336,range_352,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
49.060,1.081051,0.330115,0.203370,inf,inf,0.122741,0.122328,0.143205,0.173180,0.252558,0.435782,0.423572,0.439040,0.509192,0.668234,1.024003,1.394121,1.398953,1.500839,1.667095,1.306954,1.142794,1.078896,-0.171614,-0.401410,-2.903878,0.000000,-1.000000,-0.360200,-0.623292,3.050769
49.080,0.924306,0.309443,0.185653,inf,inf,inf,0.122758,0.151945,0.172282,0.248509,0.434324,0.421289,0.432808,0.517124,0.655561,1.062606,1.386192,1.395335,1.513650,1.621446,1.294160,1.140570,1.073568,-0.171614,-0.401410,-2.924602,0.000000,-1.000000,-0.360197,-0.623291,3.032781
49.100,0.906345,0.302365,0.178163,inf,inf,0.123469,0.123772,0.142602,0.172912,0.258511,0.421092,0.416278,0.447149,0.517166,0.681530,1.110786,1.384616,1.394569,1.531200,1.609246,1.294097,1.133190,1.078222,-0.171614,-0.401410,-2.942735,0.000000,-1.000000,-0.360193,-0.623290,3.014777
49.120,0.795271,0.293261,0.195586,inf,inf,inf,inf,0.140085,0.172233,0.272924,0.437512,0.421896,0.455406,0.524837,0.696962,1.119649,1.380031,1.417075,1.542286,1.560870,1.266383,1.122202,1.080748,-0.171614,-0.401410,-2.963459,0.000000,-1.000000,-0.360187,-0.623289,2.996747
49.140,0.709804,0.278449,0.163337,inf,inf,inf,0.134904,0.145542,0.187359,0.273274,0.425606,0.422966,0.446606,0.522918,0.726040,1.223298,1.386569,1.410432,1.556354,1.536632,1.239185,1.109460,1.076919,-0.171614,-0.401410,-2.984183,0.150000,0.000000,-0.360181,-0.623288,2.978704
49.160,0.674293,0.278254,0.179359,inf,inf,0.122444,0.124553,0.144379,0.184522,0.282791,0.430852,0.422112,0.454645,0.529609,0.723680,1.237815,1.387020,1.412669,1.563586,1.536281,1.259334,1.113682,1.083120,-0.174582,-0.401883,-2.982888,0.150000,0.000000,-0.362477,-0.622887,2.971108
49.180,0.689841,0.273934,0.171832,inf,inf,0.123136,0.122317,0.142171,0.175427,0.278267,0.430516,0.412163,0.449731,0.518327,0.713876,1.175957,1.381291,1.415788,1.570753,1.542184,1.238424,1.112262,1.084085,-0.177550,-0.402356,-2.984183,0.150000,0.000000,-0.365436,-0.622375,2.971109
49.200,0.686153,0.273868,0.178924,inf,inf,0.124458,inf,0.141038,0.175739,0.279744,0.423098,0.413872,0.440668,0.517084,0.712766,1.168582,1.378618,1.408175,1.566965,1.553938,1.253885,1.121823,1.093752,-0.180517,-0.402829,-2.982888,0.150000,0.000000,-0.368395,-0.621864,2.971111
49.220,0.681484,0.277808,0.187996,inf,inf,0.121986,0.131421,0.137585,0.187776,0.294570,0.416813,0.408372,0.433753,0.514940,0.700708,1.163221,1.383458,1.408940,1.559627,1.534208,1.259368,1.123511,1.094407,-0.183485,-0.403302,-2.984183,0.150000,0.000000,-0.371353,-0.621354,2.971114
49.240,0.691297,0.278690,0.177174,inf,inf,0.127243,inf,0.156564,0.184163,0.283242,0.413877,0.403464,0.445121,0.507106,0.697605,1.205803,1.384745,1.410190,1.568371,1.547914,1.265811,1.121530,1.089508,-0.186350,-0.403757,-2.984183,0.150000,0.000000,-0.374311,-0.620844,2.971118
49.260,0.637117,0.279924,0.184177,inf,inf,inf,0.130971,0.147290,0.176876,0.280621,0.409372,0.403710,0.436302,0.512168,0.688802,1.151424,1.380755,1.414553,1.556975,1.551889,1.265491,1.127009,1.098781,-0.189420,-0.404244,-2.984183,0.150000,0.000000,-0.377269,-0.620334,2.971120
49.280,0.698516,0.288010,0.185239,inf,inf,inf,0.122077,0.146392,0.174824,0.287589,0.391290,0.405693,0.419306,0.508454,0.676290,1.190921,1.377644,1.413647,1.560161,1.564446,1.267130,1.135371,1.101689,-0.192286,-0.404699,-2.984183,0.150000,0.000000,-0.380227,-0.619825,2.971122
49.300,0.693131,0.279030,0.178435,inf,inf,0.123602,0.135300,0.154647,0.198056,0.284650,0.402400,0.395956,0.434637,0.505508,0.688873,1.134362,1.370701,1.413278,1.562336,1.558104,1.271819,1.141550,1.100016,-0.195356,-0.405187,-2.984183,0.150000,0.000000,-0.383184,-0.619315,2.971124
49.320,0.700632,0.287490,0.187479,inf,inf,0.121932,0.125785,0.143937,0.192834,0.289948,0.390789,0.397387,0.421898,0.502934,0.690708,1.122589,1.380972,1.412174,1.558360,1.590645,1.276451,1.127770,1.106103,-0.198221,-0.405641,-2.984183,0.150000,0.000000,-0.386142,-0.618806,2.971125
49.340,0.693069,0.282230,0.196313,inf,inf,0.128435,0.134198,0.147328,0.192475,0.295355,0.402095,0.397821,0.409321,0.505517,0.680463,1.161934,1.374203,1.414034,1.559879,1.559681,1.265680,1.141454,1.113033,-0.201292,-0.406129,-2.984183,0.150000,0.000000,-0.389099,-0.618297,2.971126
49.360,0.714198,0.291981,0.180079,inf,inf,0.131845,0.136870,0.165347,0.194814,0.298181,0.390219,0.390585,0.418341,0.498438,0.656182,1.106616,1.373322,1.413979,1.558918,1.585811,1.286895,1.138970,1.109957,-0.204157,-0.406584,-2.984183,0.150000,0.000000,-0.392056,-0.617788,2.971127
49.380,0.709199,0.284340,0.189781,inf,inf,0.126894,0.130287,0.154477,0.192801,0.296072,0.396740,0.388406,0.416170,0.497751,0.678442,1.142675,1.380188,1.414974,1.553454,1.580425,1.283244,1.154251,1.110944,-0.207227,-0.407071,-2.984183,0.150000,0.000000,-0.395013,-0.617279,2.971128
49.400,0.716638,0.294357,0.180869,inf,0.130486,0.132620,0.134492,0.157398,0.200149,0.311232,0.383014,0.385280,0.411594,0.492942,0.641069,1.089151,1.366086,1.410668,1.557719,1.596267,1.292564,1.150412,1.115219,-0.210093,-0.407526,-2.984183,0.150000,0.000000,-0.397969,-0.616770,2.971128
49.420,0.717986,0.291394,0.190122,inf,0.129604,0.128406,0.129925,0.155626,0.205061,0.287864,0.386920,0.384790,0.415802,0.474823,0.650797,1.079937,1.372244,1.405712,1.555236,1.580676,1.277145,1.158408,1.117496,-0.213060,-0.407999,-2.982888,0.150000,0.000000,-0.400926,-0.616261,2.971129
49.440,0.722705,0.296108,0.203188,inf,0.129857,0.125712,0.135255,0.151907,0.192244,0.311416,0.381136,0.378950,0.405559,0.477714,0.625141,1.114073,1.378269,1.406672,1.554840,1.576305,1.291016,1.153615,1.119141,-0.216028,-0.408472,-2.984183,0.150000,0.000000,-0.403883,-0.615752,2.971129
49.460,0.723992,0.287382,0.189313,inf,0.135711,0.135398,0.133864,0.149362,0.196502,0.290096,0.373808,0.368541,0.411449,0.474931,0.642494,1.067079,1.376922,1.398143,1.551540,1.589410,1.299137,1.163284,1.127122,-0.218995,-0.408945,-2.982888,0.150000,0.000000,-0.406840,-0.615243,2.971129
49.480,0.722074,0.288296,0.188837,inf,0.143735,0.129751,0.129943,0.156029,0.197874,0.294684,0.369986,0.374270,0.397994,0.467704,0.636418,1.055914,1.372204,1.399694,1.556144,1.606874,1.309780,1.161884,1.131223,-0.221963,-0.409418,-2.984183,0.150000,0.000000,-0.409796,-0.614734,2.971129
49.500,0.728968,0.285280,0.190329,inf,0.142698,0.122030,0.130299,0.152868,0.202295,0.300255,0.373298,0.366705,0.395221,0.463681,0.638154,1.090478,1.376170,1.406985,1.555475,1.606101,1.303160,1.167962,1.127861,-0.224930,-0.409891,-2.982888,0.150000,0.000000,-0.412753,-0.614226,2.971129
49.520,0.734376,0.292373,0.194561,inf,0.137082,0.132544,0.130269,0.153330,0.205996,0.306421,0.368633,0.365337,0.385122,0.466993,0.619612,1.038573,1.367613,1.401699,1.548344,1.600009,1.312111,1.172358,1.131355,-0.227898,-0.410364,-2.984183,0.150000,0.000000,-0.415710,-0.613717,2.971129
49.540,0.734543,0.296240,0.186700,inf,0.133063,0.140950,0.139690,0.154365,0.195793,0.304767,0.362563,0.366449,0.383639,0.460905,0.628457,1.025889,1.362864,1.402060,1.549151,1.606716,1.308015,1.164843,1.128524,-0.230763,-0.410818,-2.984183,0.150000,0.000000,-0.418666,-0.613208,2.971129
49.560,0.678580,0.294571,0.199861,inf,0.137516,0.132976,0.133060,0.152206,0.191199,0.303422,0.354211,0.365976,0.388728,0.460915,0.607476,1.014591,1.366307,1.403435,1.547102,1.612927,1.314888,1.178858,1.139604,-0.233833,-0.411306,-2.984183,0.150000,0.000000,-0.421623,-0.612699,2.971129
49.580,0.744991,0.303611,0.196004,inf,0.126926,0.130764,0.133522,0.155205,0.196518,0.313352,0.367650,0.352802,0.382398,0.453503,0.604948,1.007696,1.371554,1.394210,1.541868,1.624810,1.316513,1.185493,1.139987,-0.236699,-0.411760,-2.984183,0.150000,0.000000,-0.424579,-0.612190,2.971129
49.600,0.739406,0.295014,0.209938,inf,0.138307,0.136994,0.132010,0.162681,0.207633,0.303712,0.360512,0.355908,0.376685,0.447168,0.617732,1.040881,1.375766,1.403611,1.556401,1.641185,1.337200,1.178720,1.150057,-0.239769,-0.412248,-2.984183,0.150000,0.000000,-0.427536,-0.611681,2.971129
49.620,0.692766,0.301189,0.193872,inf,0.139496,0.135678,0.142063,0.162683,0.192508,0.312742,0.363632,0.353208,0.376677,0.447190,0.622222,1.001245,1.359504,1.400312,1.546337,1.618004,1.336434,1.179638,1.141726,-0.242635,-0.412703,-2.984183,0.150000,0.000000,-0.430492,-0.611172,2.971129
49.640,0.740346,0.308534,0.201089,inf,0.131764,0.139118,0.135339,0.165128,0.198999,0.316767,0.349718,0.350050,0.384032,0.435872,0.590611,1.029759,1.371713,1.399827,1.548388,1.647075,1.330627,1.185971,1.158950,-0.245705,-0.413190,-2.984183,0.000000,-1.000000,-0.433449,-0.610663,2.971129
49.660,0.701406,0.300321,0.195944,inf,0.138953,0.139199,0.137706,0.155886,0.207431,0.320171,0.349719,0.346538,0.384474,0.440879,0.612929,1.058127,1.371965,1.399266,1.557593,1.610273,1.313086,1.181068,1.155823,-0.245602,-0.413175,-3.003612,0.000000,-1.000000,-0.434171,-0.610576,2.958936
49.680,0.631596,0.286836,0.176861,inf,0.140644,0.136389,0.143635,0.156856,0.197095,0.330356,0.348023,0.348593,0.381799,0.447333,0.615382,1.129786,1.364813,1.414089,1.577966,1.598805,1.313410,1.186952,1.163875,-0.245602,-0.413175,-3.024336,0.000000,-1.000000,-0.434341,-0.610544,2.938938
49.700,0.551875,0.271252,0.186304,inf,0.144469,0.130663,0.139778,0.167970,0.214632,0.347712,0.343515,0.349220,0.380809,0.461711,0.640557,1.133692,1.355902,1.419683,1.589844,1.572170,1.298347,1.174713,1.159636,-0.245705,-0.413186,-3.043765,0.000000,-1.000000,-0.434340,-0.610544,2.920919
49.720,0.542722,0.257282,0.179918,inf,0.138298,0.132300,0.146741,0.149262,0.211276,0.360557,0.336793,0.346452,0.388752,0.469610,0.652529,1.204655,1.361630,1.429974,1.616637,1.550301,1.295903,1.165231,1.156103,-0.245602,-0.413177,-3.063194,0.000000,-1.000000,-0.434336,-0.610544,2.902921
49.740,0.495596,0.258991,0.180910,inf,0.135626,0.126993,0.140058,0.172342,0.217486,0.369888,0.354735,0.355113,0.393030,0.470213,0.684282,1.355002,1.367656,1.434930,1.627674,1.523863,1.272324,1.163129,1.128874,-0.245602,-0.413177,-3.083918,0.000000,-1.000000,-0.434331,-0.610543,2.884910
49.760,0.465537,0.250432,0.180519,inf,0.143714,0.133380,0.148413,0.170424,0.233602,0.376748,0.355589,0.348972,0.396943,0.480285,0.709683,1.406581,1.366069,1.443542,1.649129,1.481907,1.261319,1.164367,0.917306,-0.245602,-0.413177,-3.104642,0.150000,0.000000,-0.434327,-0.610542,2.866892
49.780,0.454376,0.249738,0.170452,inf,0.132150,0.133218,0.140480,0.169661,0.214183,0.357350,0.349004,0.354821,0.387181,0.478470,0.710546,1.411990,1.368162,1.442997,1.663762,1.493431,1.256836,1.156673,0.883873,-0.248605,-0.413290,-3.103346,0.150000,0.000000,-0.436706,-0.609841,2.860932
49.800,0.465960,0.238236,0.171837,inf,0.124899,0.133148,0.142479,0.172249,0.230372,0.367776,0.344336,0.348168,0.392336,0.477842,0.719056,1.408894,1.368820,1.446349,1.656191,1.482107,1.267150,1.164247,0.891087,-0.251608,-0.413403,-3.104642,0.150000,0.000000,-0.439591,-0.609008,2.860930
49.820,0.446047,0.251565,0.172292,inf,0.137926,0.131880,0.145473,0.169141,0.227847,0.359188,0.335873,0.351154,0.387239,0.468404,0.698567,1.408190,1.373298,1.442787,1.657921,1.499077,1.251847,1.168416,0.899205,-0.254611,-0.413516,-3.103346,0.150000,0.000000,-0.442476,-0.608175,2.860931
49.840,0.464524,0.248393,0.175403,inf,0.136326,0.133264,0.145369,0.166683,0.234152,0.359965,0.337059,0.339987,0.380499,0.467826,0.696301,1.401148,1.369839,1.442576,1.663946,1.498239,1.277795,1.175432,0.902327,-0.257614,-0.413628,-3.104642,0.150000,0.000000,-0.445361,-0.607343,2.860935
49.860,0.459397,0.247088,0.188267,inf,0.142225,0.137823,0.148944,0.170410,0.235816,0.355073,0.337126,0.343770,0.363915,0.472442,0.687407,1.399004,1.364177,1.448496,1.656321,1.488778,1.263771,1.178534,0.910802,-0.260616,-0.413741,-3.103346,0.150000,0.000000,-0.448245,-0.606511,2.860937
49.880,0.456626,0.255645,0.195213,inf,0.133514,0.138450,0.155858,0.177753,0.239019,0.340110,0.325302,0.331693,0.379009,0.461973,0.682046,1.375760,1.361812,1.438047,1.650386,1.511379,1.274287,1.178306,0.914084,-0.263619,-0.413854,-3.104642,0.150000,0.000000,-0.451129,-0.605679,2.860939
49.900,0.476985,0.249129,0.182966,inf,0.142183,0.141443,0.146503,0.169839,0.241017,0.341081,0.328240,0.337465,0.370779,0.454053,0.672963,1.380440,1.360880,1.435625,1.649616,1.503975,1.284361,1.179512,0.922660,-0.266622,-0.413967,-3.103346,0.150000,0.000000,-0.454012,-0.604848,2.860941
49.920,0.464706,0.255016,0.175016,inf,0.150929,0.132286,0.156541,0.175478,0.244622,0.341479,0.319809,0.334452,0.366888,0.451387,0.662031,1.368652,1.356754,1.442223,1.654569,1.504583,1.288034,1.182877,0.925947,-0.269625,-0.414080,-3.104642,0.150000,0.000000,-0.456896,-0.604016,2.860942
49.940,0.479677,0.259370,0.177958,inf,0.146401,0.133363,0.149978,0.164585,0.234475,0.337994,0.316405,0.324676,0.360561,0.448003,0.645998,1.369948,1.355469,1.439577,1.649915,1.512437,1.297641,1.181346,0.934717,-0.272628,-0.414193,-3.103346,0.150000,0.000000,-0.459779,-0.603185,2.860943
49.960,0.467700,0.257184,0.188524,inf,0.132323,0.136767,0.152921,0.175655,0.238078,0.338473,0.317529,0.322024,0.363112,0.449146,0.658128,1.286878,1.366224,1.436688,1.657494,1.506609,1.294928,1.197250,0.927514,-0.275631,-0.414306,-3.104642,0.150000,0.000000,-0.462662,-0.602354,2.860944
49.980,0.468427,0.258057,0.187981,inf,0.137792,0.144753,0.150214,0.185374,0.246168,0.339117,0.306300,0.317302,0.353450,0.435477,0.651095,1.274976,1.359028,1.438427,1.654487,1.538613,1.294048,1.201324,0.939371,-0.278634,-0.414419,-3.103346,0.150000,0.000000,-0.465545,-0.601523,2.860945
50.000,0.489680,0.265581,0.187209,inf,0.140373,0.142139,0.152205,0.176339,0.244735,0.334381,0.298882,0.322299,0.359222,0.431721,0.629406,1.263702,1.362844,1.434986,1.650075,1.534246,1.307346,1.198659,0.947185,-0.281533,-0.414530,-3.103346,0.150000,0.000000,-0.468428,-0.600692,2.860945
50.020,0.476670,0.260012,0.182444,inf,0.157585,0.139437,0.159583,0.186697,0.248224,0.326143,0.306614,0.315407,0.350499,0.436763,0.624630,1.252395,1.363993,1.438960,1.641702,1.532799,1.296119,1.208810,0.948991,-0.284639,-0.414649,-3.103346,0.150000,0.000000,-0.471311,-0.599861,2.860946
50.040,0.475143,0.263389,0.188895,inf,0.139779,0.137621,0.159566,0.182448,0.243074,0.325911,0.303922,0.316649,0.348673,0.413264,0.644090,1.241078,1.358072,1.436943,1.648324,1.530086,1.305927,1.205402,0.959121,-0.287538,-0.414760,-3.103346,0.150000,0.000000,-0.474194,-0.599030,2.860946
50.060,0.501133,0.269624,0.186466,inf,0.140458,0.141174,0.157175,0.183419,0.252651,0.319402,0.312344,0.307401,0.343575,0.421968,0.621735,1.228998,1.360359,1.428111,1.649709,1.524913,1.304394,1.207819,0.966704,-0.290541,-0.414873,-3.104642,0.150000,0.000000,-0.477077,-0.598199,2.860946
50.080,0.505046,0.267147,0.212225,inf,0.140183,0.142834,0.160372,0.176268,0.256048,0.315455,0.313691,0.303984,0.355789,0.420778,0.622762,1.214396,1.364283,1.432770,1.634013,1.532772,1.307680,1.213876,0.973370,-0.293544,-0.414986,-3.103346,0.150000,0.000000,-0.479959,-0.597368,2.860946
50.100,0.485754,0.267868,0.191764,0.161779,0.149163,0.147118,0.163359,0.185449,0.264438,0.313861,0.295858,0.307422,0.337360,0.412023,0.616472,1.280405,1.355320,1.432127,1.648061,1.549484,1.319506,1.211943,0.970765,-0.296547,-0.415099,-3.104642,0.150000,0.000000,-0.482842,-0.596537,2.860946
50.120,0.512930,0.266959,0.194330,0.154971,0.148706,0.148245,0.152005,0.184838,0.261177,0.315743,0.293281,0.299221,0.326016,0.415110,0.595326,1.197835,1.350402,1.431370,1.638840,1.534835,1.320532,1.219905,0.979425,-0.299550,-0.415212,-3.103346,0.150000,0.000000,-0.485725,-0.595706,2.860947
50.140,0.488296,0.266531,0.194382,0.151959,0.151908,0.137654,0.159641,0.180728,0.252194,0.307065,0.279353,0.295201,0.326880,0.405592,0.597032,1.183196,1.354568,1.430483,1.644403,1.552320,1.308900,1.216417,0.988502,-0.302553,-0.415325,-3.104642,0.150000,0.000000,-0.488608,-0.594875,2.860947
50.160,0.507420,0.267995,0.186274,0.158682,0.150570,0.148937,0.158073,0.189413,0.266653,0.313256,0.277376,0.295715,0.329065,0.409048,0.597896,1.241009,1.345816,1.422367,1.632856,1.554264,1.325907,1.224771,0.981635,-0.305555,-0.415438,-3.103346,0.150000,0.000000,-0.491490,-0.594044,2.860947
50.180,0.510806,0.274305,0.196250,0.167500,0.150231,0.148927,0.158878,0.190145,0.255767,0.297880,0.275428,0.287544,0.319639,0.400184,0.583030,1.161545,1.359675,1.436410,1.641292,1.569078,1.338651,1.221617,0.997214,-0.308558,-0.415551,-3.104642,0.150000,0.000000,-0.494373,-0.593214,2.860947
50.200,0.520139,0.281067,0.197109,0.170223,0.157206,0.145598,0.155313,0.187936,0.260202,0.298277,0.278251,0.289670,0.320005,0.399791,0.595808,1.150775,1.354289,1.441176,1.644853,1.558017,1.326155,1.223818,1.004002,-0.311561,-0.415664,-3.103346,0.150000,0.000000,-0.497256,-0.592383,2.860947
50.220,0.516828,0.276839,0.199326,0.157563,0.155057,0.156200,0.170438,0.187658,0.247356,0.294262,0.288662,0.284544,0.318116,0.386547,0.585077,1.134750,1.341938,1.427568,1.643460,1.547830,1.325902,1.224321,1.007984,-0.314564,-0.415777,-3.104642,0.150000,0.000000,-0.500138,-0.591552,2.860947
50.240,0.518219,0.284931,0.195533,0.170574,0.158185,0.148242,0.156667,0.192522,0.257611,0.290657,0.273466,0.280609,0.309876,0.390047,0.564146,1.123177,1.351741,1.433877,1.633347,1.558678,1.338663,1.237502,1.014234,-0.317567,-0.415889,-3.103346,0.150000,0.000000,-0.503021,-0.590721,2.860947
50.260,0.504098,0.275337,0.195420,0.170341,0.154110,0.161176,0.156352,0.191571,0.253447,0.291720,0.274906,0.282687,0.303548,0.386703,0.575176,1.180265,1.350112,1.422340,1.640177,1.576015,1.336741,1.233535,1.019031,-0.320570,-0.416002,-3.104642,0.150000,0.000000,-0.505904,-0.589890,2.860947
50.280,0.533660,0.275234,0.207219,0.169258,0.153172,0.159405,0.168229,0.192112,0.257535,0.280557,0.275020,0.276011,0.307993,0.379063,0.561680,1.096049,1.346961,1.427792,1.636917,1.578367,1.337360,1.242691,1.027408,-0.323573,-0.416115,-3.103346,0.150000,0.000000,-0.508786,-0.589059,2.860947
50.300,0.538419,0.286721,0.195045,0.172721,0.145688,0.152735,0.163477,0.195356,0.265415,0.276630,0.259115,0.270186,0.306290,0.369837,0.528100,1.087821,1.342990,1.426301,1.628649,1.576190,1.356802,1.235405,1.030846,-0.326472,-0.416226,-3.103346,0.150000,0.000000,-0.511669,-0.588228,2.860947
50.320,0.530687,0.280360,0.195145,0.166035,0.157334,0.155606,0.165308,0.197918,0.278125,0.288798,0.254272,0.272196,0.302729,0.376665,0.550611,1.141428,1.339158,1.415305,1.624790,1.584105,1.351046,1.248035,1.026335,-0.329578,-0.416345,-3.103346,0.000000,-1.000000,-0.514552,-0.587397,2.860947
50.340,0.488911,0.288008,0.204137,0.180578,0.160711,0.151796,0.161173,0.204410,0.253696,0.285895,0.254953,0.266592,0.310185,0.379186,0.549079,1.135963,1.355006,1.430792,1.648525,1.575054,1.340817,1.249693,0.944852,-0.329578,-0.416345,-3.124070,0.000000,-1.000000,-0.515159,-0.587289,2.847351
50.360,0.482129,0.272677,0.196576,0.165103,0.153469,0.154801,0.172148,0.202884,0.273189,0.277969,0.266065,0.269666,0.305043,0.384040,0.581549,1.234451,1.355571,1.439449,1.666008,1.556497,1.334102,1.246555,0.854483,-0.329475,-0.416344,3.139686,0.000000,-1.000000,-0.515288,-0.587250,2.827789
50.380,0.445556,0.263243,0.200792,0.170941,0.154732,0.157154,0.169435,0.204005,0.281921,0.271717,0.253222,0.273804,0.311974,0.392110,0.596508,1.373356,1.352858,1.459782,1.699090,1.521401,1.329921,1.245265,0.766804,-0.329475,-0.416344,3.118962,0.000000,-1.000000,-0.515286,-0.587250,2.809784
50.400,0.419392,0.265217,0.186101,0.163917,0.155676,0.152618,0.163693,0.204582,0.294900,0.269733,0.262776,0.279457,0.309041,0.390975,0.614175,1.359690,1.360361,1.458028,1.729836,1.511593,1.313816,1.240033,0.698886,-0.329578,-0.416341,3.099533,0.000000,-1.000000,-0.515281,-0.587250,2.791782
50.420,0.405901,0.246159,0.189398,0.145959,0.148763,0.158311,0.164965,0.223866,0.301573,0.264048,0.262702,0.276245,0.317512,0.417345,0.655329,1.364486,1.360561,1.480644,1.741428,1.479278,1.308083,1.237676,0.651184,-0.329578,-0.416341,3.078809,0.000000,-1.000000,-0.515277,-0.587249,2.773773
50.440,0.396620,0.243880,0.172108,0.163496,0.152668,0.160125,0.167918,0.207693,0.297293,0.278105,0.256489,0.272792,0.321307,0.415579,0.668426,1.363632,1.361178,1.488351,1.769709,1.479208,1.305272,1.229721,0.635038,-0.329475,-0.416349,3.059381,0.000000,-1.000000,-0.515272,-0.587249,2.755761
50.460,0.374531,0.240043,0.185454,inf,0.144772,0.146784,0.170324,0.213795,0.289524,0.275826,0.272620,0.282845,0.311439,0.424466,0.702827,1.348420,1.369694,1.499615,1.794243,1.455114,1.289160,1.229910,0.559550,-0.329578,-0.416339,3.039952,0.000000,-1.000000,-0.515268,-0.587248,2.737746
50.480,0.353035,0.238428,0.174852,inf,0.152728,0.156139,0.173250,0.221473,0.283354,0.274623,0.261030,0.274793,0.334903,0.431126,0.726990,1.351300,1.364892,1.504347,1.823583,1.436439,1.293184,1.236165,0.527549,-0.329578,-0.416339,3.019228,0.000000,-1.000000,-0.515264,-0.587248,2.719732
50.500,0.337005,0.225485,0.174099,inf,0.143274,0.152572,0.175499,0.219893,0.282494,0.263876,0.264730,0.281281,0.334388,0.441986,0.766409,1.351988,1.373754,1.529126,1.785107,1.416657,1.285585,1.232149,0.496113,-0.329475,-0.416353,2.999799,0.000000,-1.000000,-0.515260,-0.587247,2.701718
50.520,0.325099,0.217159,0.175739,inf,0.145780,0.159222,0.171525,0.240644,0.288684,0.257938,0.263412,0.284435,0.337716,0.465567,0.819749,1.354513,1.385297,1.553514,1.756780,1.402021,1.277089,1.238991,0.488231,-0.329475,-0.416353,2.979075,0.000000,-1.000000,-0.515257,-0.587246,2.683705
50.540,0.314185,0.215907,0.174627,inf,0.133382,0.157249,0.176371,0.237406,0.282114,0.267064,0.268934,0.287659,0.346469,0.472180,0.850731,1.339532,1.395269,1.568199,1.749586,1.387871,1.263427,1.242272,0.454314,-0.329577,-0.416335,2.959646,0.000000,-1.000000,-0.515253,-0.587245,2.665694
50.560,0.297760,0.211849,0.173948,inf,0.154514,0.159987,0.190273,0.241219,0.288632,0.269354,0.279944,0.287143,0.349187,0.486606,0.895296,1.336161,1.398738,1.590538,1.698088,1.374591,1.263115,1.244538,0.414122,-0.329577,-0.416335,2.938922,0.000000,-1.000000,-0.515250,-0.587244,2.647684
50.580,0.292053,0.200646,0.164360,inf,0.149236,0.162960,0.181194,0.235997,0.284016,0.254265,0.260349,0.281861,0.358858,0.486543,0.959935,1.348028,1.409077,1.598709,1.670125,1.368114,1.263953,1.248447,0.401780,-0.329476,-0.416357,2.919494,0.000000,-1.000000,-0.515247,-0.587244,2.629676
50.600,0.280770,0.199165,0.165419,inf,0.153443,0.162286,0.188734,0.246624,0.276677,0.250899,0.263150,0.289132,0.358381,0.510030,1.029891,1.353280,1.407513,1.623119,1.662224,1.357340,1.255899,1.228300,0.391347,-0.329476,-0.416357,2.898770,0.000000,-1.000000,-0.515244,-0.587243,2.611669
50.620,0.261706,0.197580,0.155197,inf,0.159693,0.151499,0.193704,0.249718,0.284492,0.261051,0.263914,0.299148,0.362836,0.516189,1.099373,1.342812,1.412173,1.645245,1.622598,1.346503,1.256467,1.064873,0.377394,-0.329576,-0.416331,2.879341,0.000000,-1.000000,-0.515241,-0.587242,2.593664
50.640,0.259679,0.196408,0.154712,inf,0.149600,0.158826,0.181762,0.255898,0.273136,0.253916,0.261257,0.295214,0.366837,0.535473,1.183416,1.342805,1.432117,1.678534,1.597846,1.343515,1.252139,0.946635,0.346786,-0.329477,-0.416359,2.859912,0.000000,-1.000000,-0.515238,-0.587241,2.575661
50.660,0.261890,0.188357,0.148332,inf,0.146110,0.152274,0.195461,0.259284,0.271084,0.257845,0.267191,0.309358,0.369813,0.546909,1.292247,1.357848,1.435030,1.691475,1.574794,1.340226,1.253072,0.837587,0.328268,-0.329477,-0.416359,2.839188,0.000000,-1.000000,-0.515236,-0.587240,2.557659
50.680,0.243740,0.188546,0.162125,inf,0.153332,0.163567,0.203044,0.273623,0.276096,0.265629,0.284306,0.302160,0.384627,0.581169,1.384394,1.342005,1.451435,1.718364,1.552224,1.313467,1.245505,0.765058,0.316954,-0.329575,-0.416327,2.819759,0.000000,-1.000000,-0.515233,-0.587239,2.539658
50.700,0.239372,0.184672,0.156434,inf,0.147710,0.160569,0.196719,0.276573,0.271906,0.265738,0.275070,0.309082,0.398560,0.599606,1.372402,1.348494,1.465931,1.734866,1.534623,1.308374,1.241758,0.690129,0.304760,-0.329575,-0.416327,2.799035,0.000000,-1.000000,-0.515231,-0.587238,2.521659
50.720,0.238316,0.175495,0.151822,inf,0.148410,0.168182,0.196733,0.278765,0.270187,0.250741,0.266486,0.299840,0.403727,0.607657,1.359565,1.359405,1.476642,1.759754,1.512592,1.302914,1.249120,0.643559,0.301934,-0.329478,-0.416363,2.779607,0.000000,-1.000000,-0.515228,-0.587237,2.503660
50.740,0.228108,0.175853,0.162799,inf,0.154244,0.164305,0.214429,0.298193,0.266609,0.263050,0.281252,0.312219,0.407170,0.635207,1.366279,1.360730,1.484522,1.772844,1.502365,1.296534,1.241371,0.590553,0.290706,-0.329478,-0.416363,2.758883,0.000000,-1.000000,-0.515226,-0.587236,2.485663
